"Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","BELONG","HOMEPOS","ESCS","treat","distance","weights","pscore"
513.679,1,1,1,3,1,6,6,-0.1314,0.357,0.8379,1,0.0926096952374688,1,0.466256856378503
468.739,2,1,2,3,3,6,6,-0.5064,-0.2265,0.3549,1,0.0589544196784815,1,0.543030404264724
612.282,1,1,1,3,3,6,6,0.3645,-0.6372,0.4726,1,0.0928395564300189,1,0.469615037007497
527.816,2,1,2,2,2,4,4,-0.8144,-0.8555,-0.4259,1,0.0228615896825329,1,0.509071931280998
381.14,2,1,1,4,3,6,6,-0.8307,1.7276,1.5689,1,0.145263651115565,1,0.498412173664718
506.065,2,1,1,2.952181619,4,4,4,0.6642,0.5513,0.0498,1,0.0476005641388434,1,0.482332353140915
444.214,2,1.072195741,0.990229655,2.52209594,4,6,6,0.9357,0.347,0.6483,1,0.094772155178997,1,0.483169710327826
516.471,2,1,2,6,3,5,6,0.1313,-0.344,0.7043,1,0.0959966226077829,1,0.6169262204199
469.017,2,1,2,1,4,6,6,1.398,0.4754,-0.3171,1,0.0308818898469445,1,0.531960422741367
386.812,2,1,2,2,2,5,5,-0.983,-0.3855,-0.3104,1,0.0272205750894244,1,0.53178331227983
448.849,2,1,2,3,4,4,4,0.6642,-0.2745,-0.3725,1,0.0288867371309151,1,0.522554736762903
401.239,2,1,2.095593404,2,4,5,5,1.5043,-0.1046,0.0939,1,0.0407878799845365,1,0.507077978900988
489.078,2,1,1,3.801579398,3,4,4,-0.2687,1.5712,0.7139,1,0.0639214944148499,1,0.482404461675425
620.021,2,1,1,6,4,6,6,2.5915,1.9344,1.3143,1,0.189819707677126,1,0.536081655669005
415.099,2,1,1,4,3,6,6,-0.3381,-0.0184,-0.2506,1,0.063231933734615,1,0.562557189853398
399.489,2,1,1,4,4,6,6,1.5611,0.9672,0.9382,1,0.131000167654465,1,0.510090390600794
497.9,2,1,2,4,4,4,4,0.6642,1.578,0.4891,1,0.0436750435248434,1,0.518870031763172
502.879,2,1,1,3,2,4,4,-1.0536,1.4883,0.7867,1,0.0566307460337399,1,0.467363309702113
456.207,2,1,1,4,4,6,6,-0.7523,2.9929,1.4347,1,0.116899943774419,1,0.513083235543148
416.447,2,1,1,3,4,6,6,1.0269,0.6438,0.902,0,0.115437621392311,1,0.4917253568353
397.886,1,1,1,4,4,6,6,2.5915,1.8368,1.0925,0,0.126395635232122,1,0.472337090002009
405.878,2,1,2,1,3,5,5,-0.3381,-1.1254,-0.6463,0,0.0229854573911732,1,0.517648396958955
453.603,2,1,2,3,3,5,5,-0.3381,-0.0651,0.5216,0,0.0543279440531063,1,0.513080226509355
543.499,2,1,1,2,4,4,4,1.5043,-0.8806,-0.1872,0,0.047068177936715,1,0.459794817729106
396.303,2,1,1,2,3,4,4,-0.3381,-0.0622,-0.1137,0,0.0378122334277352,1,0.471259857160066
335.97,1,1,1,3,4,4,4,0.3171,0.4029,-0.6453,0,0.0283259657562267,1,0.479666215515385
401.513,1,2,2,1,3,2,2,-0.3381,-1.6459,-1.7227,0,0.00440228984918125,1,0.34748077033405
425.228,1,1,1,4,2,6,6,-0.8956,1.3145,1.0658,1,0.103366813109768,1,0.484546114243488
554.628,1,1,1,5,3,6,6,-0.1862,4.187,2.5347,1,0.197368426063355,1,0.45847355554537
486.582,1,1,1,5,3,6,6,-0.3381,0.7898,1.2243,1,0.145585984034908,1,0.488994763282395
511.27,1,1,2,3,4,6,6,2.5915,-0.7781,0.5034,1,0.0809836921501991,1,0.485061768746169
592.632,1,1,1,4,3,6,6,-0.7104,0.2265,0.9139,1,0.113961524359542,1,0.480229383045862
550.252,1,1,1,1,3,6,6,-0.3381,0.9339,1.1739,1,0.0857927835321417,1,0.416319205878019
369.297,1,1,1,2,3,6,6,0.5643,0.1044,0.8484,1,0.0942259772499091,1,0.439396297892019
440.202,1,1,2,3,3,6,6,-0.3011,0.5576,1.1183,1,0.0800608768949118,1,0.480626477838099
527.067,1,1,1,5,3,6,6,-0.4725,1.4975,1.4637,1,0.151012052249396,1,0.484703957910335
591.768,1,1,1,5,3,6,6,-0.5753,0.7273,1.098,1,0.134640982722993,1,0.494926220497712
519.543,1,1,1,4,3,6,6,-0.3381,1.3852,1.4224,1,0.134305860031646,1,0.465951906147735
532.753,1,1,1,6,4,6,6,2.5915,5.2563,2.969,1,0.283278552902003,1,0.455894667436331
584.986,1,1,1,3,1,6,6,-1.4215,0.8863,0.4952,1,0.0642158109198658,1,0.490385569104798
603.999,1,1,2,3,3,6,6,0.1674,-0.2104,0.5054,1,0.0626797751705472,1,0.499766958756046
491.214,1,1,2,3,4,6,6,-0.0621,0.422,0.8618,1,0.0726651955851657,1,0.488589371207176
514.234,1,1,2,1,3,4,4,-0.3381,0.2109,-0.7159,1,0.0138445016694664,1,0.473969794612525
378.57,1,1,2,3,2,6,6,-0.7244,0.4545,1.1011,1,0.076135641410239,1,0.483475314125291
565.49,1,1,1,6,3,6,6,-0.0221,2.8688,1.9883,1,0.194486719480079,1,0.490361553114037
525.454,1,1,2,2,4,6,6,2.5915,0.8217,1.236,1,0.0896259427874888,1,0.446757887880779
580.519,1,1,1,5,1,6,6,-1.0979,1.361,1.3309,1,0.13028994381918,1,0.494546018657909
625.298,2,1,1,5,4,6,6,1.5043,-0.0062,0.9317,1,0.165966302564289,1,0.521768915007152
467.846,1,1,1,5,4,6,6,1.0269,1.4823,1.2515,1,0.149540929887107,1,0.487179514902478
617.936,2,1,2,4,3,6,6,0.0248,0.9412,1.2593,1,0.10229341939348,1,0.529962884971442
501.459,2,1,2,1,9,6,6,5.032750553,-0.47,0.534,1,0.0884305356621473,1,0.466396632651003
487.049,2,1,1,6,3,6,6,-0.3381,2.7455,1.819,1,0.188606367089538,1,0.532351012968505
551.104,2,1,2,5,4,6,6,0.2774,1.4445,1.4442,1,0.125370994334191,1,0.542743488200313
466.586,2,1,2,2,4,6,6,0.6642,0.5396,0.5124,1,0.0567794153712472,1,0.517620826120616
443.571,2,1,1,4,3,6,6,-0.3381,2.2087,1.3944,1,0.126512607739287,1,0.508342686334997
441.045,2,1,1,5,7,6,6,2.905855316,-1.0061,0.2957,1,0.154088934840865,1,0.532388010409525
561.368,2,1,2,5,3,6,6,-0.5753,2.0495,1.5012,1,0.110594301167181,1,0.549625680921062
388.813,2,1,2,3,3,4,4,0.514,-0.6583,-0.7667,1,0.022702654794164,1,0.538758343922182
587.591,2,1,2,6,3,6,6,-0.3381,0.5658,1.2866,1,0.135983836343735,1,0.565070540925374
373.811,2,2,2,1,1,5,5,-1.1955,-1.1235,-1.1019,1,0.0102520358105479,1,0.430232892112536
597.063,2,1,2,5,2,4,4,-0.8828,1.3972,-0.1766,1,0.0283258591697187,1,0.573959185572128
584.516,2,1,1,5,3,6,6,0.4801,2.298,1.8819,1,0.193234313381453,1,0.503761991834296
578.949,2,1,1,5,3,4,6,-0.1144,1.8473,1.3856,1,0.111279377179793,1,0.597060290343347
569.37,2,1,1,4,3,6,6,-0.888,0.4982,1.0138,1,0.123506503686053,1,0.513081294536556
391.04,1,1,1,2,3,6,6,-0.3381,0.408,0.5674,0,0.0718736757673221,1,0.457393602700914
566.695,1,1,1,5,3,6,6,-0.082,1.3853,1.2158,0,0.135772187732315,1,0.493359668094711
458.917,2,1,1,3,3,6,6,-0.3381,0.5963,0.9052,0,0.10459564350754,1,0.497510181661091
655.558,1,1,2,3,3,6,6,-0.082,0.6448,1.1503,0,0.0817224657489991,1,0.479143390038954
455.159,2,1,2,3,2,6,6,-1.1407,0.7481,0.713,0,0.059945093322242,1,0.538918963741341
581.504,2,1,2,2,4,5,6,2.5915,-0.083,0.6349,0,0.0642756259388626,1,0.537150508724121
553.521,2,1,2,4,3,6,6,-0.1613,1.3948,1.3226,0,0.0987039088853834,1,0.53155817743973
475.862,1,1,1,5,4,5,6,2.5915,1.188,1.3706,1,0.156700130636038,1,0.510924031933275
460.774,1,1,1.263755171,2,4,6,6,0.6642,1.8351,1.3398,1,0.0945419654163095,1,0.437367899145169
537.281,1,1,1,3,3,6,6,-0.1613,0.0081,0.7097,1,0.0950135789996565,1,0.466326720136251
565.261,1,1,1,6,3,6,6,-0.3612,0.3637,0.8046,1,0.135533571480792,1,0.523368665888501
511.198,1,1,1,6,4,6,6,2.5915,1.6285,1.0159,1,0.156769376156349,1,0.512428836798752
484.85,2,1,2,3,3,6,6,-0.5064,0.5345,0.8618,0,0.0726597031969215,1,0.526919737568489
566.431,1,1,1,3,3,4,4,-0.6239,0.6538,-0.4498,0,0.0283315306451833,1,0.477871280275512
446.777,1,1,2,2,3,2,2,-0.3381,-0.9307,-1.6458,0,0.00703024666551796,1,0.478196778106264
470.163,2,1,1,2,3,5,5,-0.1515,0.6233,0.7746,0,0.0726182735320898,1,0.460319219488447
514.572,2,1,1,4,3,6,6,-0.082,1.6587,1.3163,0,0.132053539468233,1,0.506351898066513
518.807,1,1,2,3,4,4,4,2.5915,1.6117,0.4395,0,0.038719959518143,1,0.460881742895348
486.61,1,1,1,3,3,6,6,-0.7346,1.8111,1.5376,0,0.117881601940962,1,0.446707802885678
412.728,2,1,2,3,2,5,6,-0.9214,0.5288,1.0664,0,0.0666829471845193,1,0.557552491552011
579.387,2,1,2,3,3,6,6,0.5643,1.6265,1.4078,0,0.0929693366060091,1,0.507907702126144
612.353,1,1,2,6,3,6,6,-0.4725,2.2313,1.754,0,0.13257692739237,1,0.524503227827139
587.188,2,1,1,3,2,5,5,-0.5917,0.5023,0.6596,0,0.0737240215185242,1,0.486561033312641
533.936,1,1,1,3,4,4,4,0.6642,0.2832,-0.71,0,0.0282594284183614,1,0.480300434072359
571.511,1,1,1,3,3,6,6,0.1674,2.6203,1.7523,0,0.126259973558384,1,0.440703818722627
543.719,1,1,1,4,1,6,6,-2.032,0.7098,1.1949,0,0.110544774050359,1,0.479346075176878
541.562,2,1,2,1,3,6,6,-0.1862,-0.7949,0.4146,0,0.0525883737127548,1,0.496212625740088
438.369,2,1,2,3,4,4,4,1.1245,0.0771,-0.9924,0,0.0187599006422157,1,0.551109191384614
457.414,2,1,1,3,4,6,6,1.398,-0.2304,0.0848,0,0.0811086592942645,1,0.519392986484865
368.69,1,1,1,3,1,6,6,-0.1314,2.0501,1.2328,0,0.0929418417849518,1,0.462729814400358
342.687,2,1,1,1,3,6,6,0.5643,-0.1667,0.6455,0,0.0820157658308511,1,0.461125919483155
404.667,2,1,2,3,4,5,5,1.5043,0.0193,-0.3979,0,0.0342925019157526,1,0.546362414966099
398.981,1,1,2,2,3,6,6,0.2947,-0.4455,0.543,0,0.0589664091125342,1,0.476500950627206
524.842,1,1,1,4,3,6,6,-0.3381,1.3788,1.4407,0,0.13586204254644,1,0.465092271262745
507.838,2,1,1,6,3,6,6,-0.3381,1.7806,1.2371,0,0.154237158672505,1,0.550062340857744
639.998,1,1,1,5,3,6,6,1.0676,2.3886,1.5845,0,0.156724921256638,1,0.481173826510414
549.957,1,1,1,3,3,6,6,-0.3381,1.2534,1.3327,0,0.115220308075494,1,0.449735840482792
489.544,1,1,1,4,2,5,6,-0.6729,0.6466,0.7584,0,0.0814981050070351,1,0.52889422117294
528.614,1,0.917923998,1,5,3,6,6,-0.1862,1.0803,1.1037,0,0.135453817866183,1,0.505543946125888
605.758,1,1,1,6,4,6,6,1.1245,3.1126,2.0779,0,0.215443849255093,1,0.482870591029528
526.757,2,1,2,3,3,6,6,-0.3381,0.4336,0.9487,0,0.0786094089761582,1,0.521645626133236
498.609,2,1,2,4,4,4,4,1.5611,0.9124,0.1825,0,0.0418327226632903,1,0.52374416438462
611.486,2,1,2,3,4,6,6,1.398,0.0532,0.9536,0,0.0949464706473036,1,0.510654507078777
481.667,1,1,1,4,4,5,6,2.5915,1.2851,1.179,0,0.123234115942544,1,0.500994696402081
444.422,1,1,1,5,3,6,6,-0.3381,1.6191,1.5084,0,0.15360141652703,1,0.483244597429442
541.516,2,1,1,4,3,6,6,0.0248,1.9254,1.4143,0,0.135729664498091,1,0.503824275018449
440.813,1,1,2,3,3,2,4,-0.5064,0.1852,-0.746,0,0.0125136289519907,1,0.587345357025301
495.432,1,1,1,6,3,5,5,-0.3381,1.4213,1.0266,0,0.114004613358316,1,0.498789128888246
334.48,2,1.390972469,1.524398364,1.629511736,9,2.671895098,3.468762525,5.039226743,-0.260575623,-0.68001395,0,0.0245453248244273,1,0.446862840709272
456.701,2,1,2,5,4,6,6,0.3171,0.8803,0.8443,0,0.0947691437526081,1,0.56428278417896
