"Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","BELONG","HOMEPOS","ESCS","treat","prop.score","weights"
565.261,1,1,1,6,3,6,6,-0.3612,0.3637,0.8046,1,0.134675863178044,1
511.198,1,1,1,6,4,6,6,2.5915,1.6285,1.0159,1,0.160189672245032,1
527.734,1,1,2,2,3,2,2,-0.2216,-0.2364,-1.184,0,0.00866059856148119,1
589.721,1,1,2,3,3,6,6,0.0248,0.7425,1.0209,0,0.0749747248431935,1
512.385,1,1,1,4,3,5,6,-0.5064,1.1472,1.211,0,0.103198753705486,1
471.282,1,1,2,2,4,6,6,1.5611,0.1505,-0.2918,0,0.0353570616541357,1
324.032,1,1,2,2,3,5,5,-0.6239,-0.8026,-0.8239,0,0.0200024363990789,1
483.106,2,1,1,4,3,5,5,-0.8083,0.8023,0.2412,0,0.0617078776750747,1
579.387,2,1,2,3,3,6,6,0.5643,1.6265,1.4078,0,0.0942537430908103,1
450.579,1,1,2,4,4,6,6,1.5611,0.4501,1.1821,0,0.110096584366165,1
394.283,1,1,1,3,2,4,4,-0.8427,1.1213,-0.3193,0,0.0279064506839535,1
476.936,1,1,1.86201753,4,3,5,6,-0.3381,2.2479,1.5122,0,0.080672869265621,1
479.875,2,1,1,3,4,4,6,0.5073,1.6916,1.7003,0,0.113473860073544,1
597.342,1,1,1,5,3,6,6,0.1802,1.0836,1.2703,0,0.148575069157068,1
606.307,1,1,1,4,4,6,6,1.1245,0.9826,1.1298,0,0.132701605380778,1
578.384,2,1,1,6,4,6,6,0.6642,2.2454,1.6352,0,0.194045303566491,1
376.993,1,1,2,1,3,6,6,-0.3381,-0.6179,0.1284,0,0.0390112167418674,1
456.774,2,1,1,4,4,6,6,2.5915,1.5643,0.4551,0,0.0984093649105593,1
260.332,2,0.931344213,1.099719131,5,3,4,4,-0.5753,0.0897,0.4057,0,0.0731714114721656,1
447.554,2,1,1,5,4,6,6,-0.0621,1.143,0.7135,0,0.111845421547589,1
528.614,1,0.917923998,1,5,3,6,6,-0.1862,1.0803,1.1037,0,0.135020992565593,1
605.758,1,1,1,6,4,6,6,1.1245,3.1126,2.0779,0,0.214230386191154,1
526.757,2,1,2,3,3,6,6,-0.3381,0.4336,0.9487,0,0.0783095839154786,1
494.343,2,1,1,2,3,5,6,-0.5753,0.8723,1.2339,0,0.0911035410449024,1
329.65,2,1,0.670726952,3,2,4,4,-0.8684,2.3227,0.6181,0,0.0518125466740876,1
582.54,1,1,1,5,4,6.064738869,7.099751929,0.3171,2.0218,1.9087,0,0.193958818071205,1
580.641,2,1,1,5,4,6,6,1.5043,1.1267,1.1208,0,0.159984458715136,1
408.687,2,1,2,2,4,6,6,2.5915,0.1808,0.3628,0,0.062947190425094,1
267.245,2,2,1,2,1,4,4,-1.2256,-1.6694,-1.5929,0,0.0114593509330962,1
