treat,Female,HOMEPOS,ESCS
0,0,0.08245765,-1.295316442
0,1,1.627564655,0.999758738
0,1,1.002531349,1.029710383
0,0,1.230442342,1.028249327
0,1,-0.254114561,-0.51864352
0,1,2.071770068,0.496303255
0,0,0.876393871,0.325724988
0,0,1.283693535,0.880317425
0,0,0.494383383,0.360668573
0,0,0.72188317,0.429459951
0,1,-0.120164167,-1.282897467
0,1,-0.653601309,-0.994338943
0,0,-1.95064822,-0.947463402
0,0,-0.203844613,-0.446443012
0,0,-0.189452398,-0.571728548
0,1,-1.316773983,-0.327001699
0,0,-1.246457736,-0.376921106
0,1,-0.336150183,0.099870109
0,1,-0.379224024,-0.774328288
0,1,-1.176347092,-1.742643031
0,1,-0.207751071,-0.604115285
0,0,-0.006260071,0.087451135
0,0,0.599960555,-0.265028581
0,0,0.509186804,0.865219849
0,0,0.925533002,1.187626166
0,0,-1.576553451,-1.199860795
0,0,0.215174426,0.070648993
0,1,-1.166478145,-0.392383946
0,1,-0.41458775,0.51347066
0,0,-1.117236212,0.011476233
0,1,0.947840935,0.356772424
0,1,-0.030007224,-0.099076991
0,1,1.252853076,1.138680796
0,1,1.860204519,0.811769557
0,0,-1.245018514,0.051411758
0,0,-0.28629144,-0.976075745
0,0,-1.014743086,-0.502450151
0,1,-0.601378131,-1.07226192
0,0,-1.554553923,-0.656956804
0,1,0.510523223,1.117373732
0,0,-0.92972622,0.364808231
0,0,-1.407342131,-1.943781715
0,0,-0.001082725,-0.006924403
0,1,-1.755633717,-0.996043508
0,1,-0.252161332,0.659697997
0,1,0.738948224,1.36782305
0,0,1.121267117,1.534261658
0,1,0.427562388,1.282594794
0,1,0.006384517,0.872890392
0,0,-1.74710119,0.009041139
0,0,1.881998443,1.110555471
0,1,2.369277698,2.102612371
0,0,0.682612986,0.940707732
0,0,0.138278881,-0.54141164
0,0,1.220573395,0.898093604
0,0,0.664828321,-0.048183547
0,1,0.484411635,-1.246249317
0,0,0.802890776,0.842086465
0,0,-0.240853164,0.216754575
0,0,-0.508753952,-1.492315468
0,1,0.142185339,0.131891583
0,1,-0.152546649,0.079171819
0,1,-0.086650868,-1.268286909
0,0,1.870073465,0.564485859
0,1,-1.109217693,-1.688218702
0,0,-0.883979539,-1.59787675
0,1,-0.630882171,-0.775667589
0,0,0.115559743,0.593341712
0,0,1.579453538,1.20528059
0,0,-0.024661545,-0.285970381
0,1,-0.329468083,-0.953916399
0,0,1.352981767,-0.095789615
0,1,-0.119855762,-1.106718486
0,0,1.164340958,-1.345235849
0,1,-0.943604427,-0.823760676
0,0,-0.939595167,-0.615681977
0,1,0.141465729,-1.169056868
0,1,-0.429905178,0.053968606
0,0,0.417076632,0.321950594
0,1,0.091606986,-1.291420293
0,0,0.318489964,0.611726664
0,1,0.009057357,0.219920196
0,1,1.312991971,-0.364867395
0,0,2.017799265,1.780571318
0,1,-1.102227188,-1.50911761
0,1,-0.060436477,-0.811706966
0,0,-1.72294283,-0.730253104
0,0,-0.318571121,0.63072039
0,1,-0.3708971,-1.064956641
0,0,-0.970846832,-0.672054381
0,1,-1.408061742,0.030713467
0,1,-1.064807431,-1.173318281
0,1,0.151540279,0.010258686
0,1,0.64930529,0.095973961
0,0,-2.234174842,-0.945150064
0,0,1.401195684,1.505040542
1,1,0.380170883,0.05433387
1,1,-0.570743275,0.797767772
1,0,-0.226255346,0.696102638
1,1,0.299471681,0.774025615
0,1,0.382946524,0.910999597
0,1,-0.199835353,0.335343605
0,1,-0.036997729,-0.776276362
0,1,-0.335122167,0.095243433
0,1,0.639847549,-0.059019711
0,1,0.46529055,1.122852691
0,0,-0.291842723,0.566920952
0,0,0.753648843,0.221990025
0,0,-0.79670104,-0.634066929
0,0,-0.117182922,0.471952324
0,0,-0.145350542,-1.562689656
0,1,-0.867634096,-1.313944903
0,0,-0.666348699,-0.697988122
0,1,-0.45015708,0.699268259
0,1,1.978015073,1.60524462
0,1,0.672949642,1.188113184
0,1,0.324760858,1.13721974
0,1,0.93344872,1.502727204
0,0,-1.223532995,-0.60581985
0,0,-0.468352951,0.414605884
0,1,-0.761028908,-0.870027444
0,0,-0.382822077,0.129821754
0,1,-0.140930076,0.849513499
0,0,0.74069585,1.117008468
0,0,0.567680874,0.890666571
0,1,-0.711272968,-0.684838619
0,0,0.267911611,0.961527778
0,0,1.581406768,1.069402399
0,1,-2.676221423,-1.753966214
0,0,-1.582413138,-1.051441875
0,1,0.705948933,1.051504465
0,0,1.06236184,-0.164459239
0,1,0.108774842,0.16269551
0,0,1.364084332,-0.611785828
0,1,0.269042428,0.735551145
0,1,-0.809448429,-0.161537127
0,0,1.614817265,0.11874208
0,0,-0.376242779,-0.627126914
0,0,0.163156852,0.865585112
0,1,-0.763598947,-0.840928082
0,1,-1.628159819,-0.54299445
0,1,-0.138771244,0.532951405
0,0,-1.938620441,-1.546131024
0,0,0.400731189,0.61684036
0,1,-0.746945099,-2.076494285
0,0,-1.42605201,-1.667642166
0,0,0.562849202,0.586766961
0,1,0.578063829,0.99586259
0,1,-0.863110828,-1.681278687
0,0,1.043446358,1.047486562
0,0,1.301375398,0.711930742
0,0,0.204380265,0.95897093
0,1,0.161100821,-0.765561953
0,1,-1.274419752,-0.379599708
0,0,-0.507417532,-0.226310602
0,1,1.409008601,0.98015624
0,1,-1.588684031,0.077954272
0,0,0.493355368,0.02815662
0,1,0.045654702,0.537699836
0,1,0.758891721,1.37646763
0,1,-0.008110498,-0.039173702
0,0,-1.371567199,-2.330839752
0,0,-1.556301549,-0.084101169
0,0,-0.613611514,-0.373146711
0,1,-1.728185708,-1.127416777
0,1,0.50085988,0.358476989
0,0,-2.474730423,-2.483885349
0,0,-0.665217882,-1.696498018
0,0,-0.774701512,-0.070951667
0,0,0.36187221,1.052722012
0,0,0.199137387,0.503852043
0,0,1.049408847,1.175815964
0,1,0.181352722,0.848417707
0,0,-0.329365282,-1.846621503
0,1,-0.668301928,-0.729035558
0,0,-0.603022956,0.532099122
0,1,0.355395714,0.149302498
0,0,-0.426615529,-0.015066281
0,0,2.73144749,1.786172032
0,0,-2.173007931,-2.151251641
0,1,-0.661208622,-0.142299892
0,0,0.884617993,0.802272694
0,0,0.605614639,0.781452648
0,1,1.585724432,1.283568831
0,1,-1.129366793,0.378444752
0,1,0.271098459,0.112532593
0,0,0.623913312,0.844765067
0,0,0.131699583,-0.053784261
0,0,-0.532295503,0.361520855
0,0,0.581147875,1.047486562
0,1,2.097470451,1.707518527
0,1,2.498088016,2.133538053
0,1,0.400011578,0.767450863
0,0,0.224220961,-0.982041723
0,1,-1.072620348,-0.8296049
0,1,-0.24260079,-0.614220921
0,0,0.814096143,-0.109060872
0,1,0.192558089,-1.499011973
0,1,-1.104797227,-1.341704964
0,0,0.201296219,-0.697744612
0,1,0.352414469,-0.121236338
0,0,-0.41726059,-0.544333751
0,1,-0.001082725,-0.006924403
0,0,0.06097213,0.474022153
0,1,-0.218853636,-0.508294375
0,0,-1.365810313,-0.876602195
0,0,1.247301793,0.894806229
0,0,-0.519136907,-0.815116096
0,0,-0.326898045,0.174262202
0,1,1.257376343,-0.338690145
0,1,1.035325037,-0.234102899
0,1,-0.399989933,0.41923256
0,0,-0.119855762,0.244271126
0,0,-0.408316857,-0.963047998
0,1,0.046065908,-0.332724167
0,0,0.279836589,0.362860157
0,1,0.759097324,-0.195750184
0,1,-0.357738504,-0.228989204
0,0,-0.206209048,0.597116106
0,1,-1.279354226,-0.235198691
0,1,-0.109986815,0.746752573
0,1,0.407721693,0.448818941
0,1,-0.059305661,0.466838629
0,0,-0.680329707,-0.534228115
0,1,-0.323094388,0.024990999
0,0,-0.703048845,-0.190758244
0,0,-0.837307644,-0.247617666
0,1,0.858506404,1.268836518
0,0,-0.467427737,0.113141366
0,0,1.064006664,0.427511877
0,0,-0.673956012,0.476091982
0,0,1.895773848,0.122881739
0,1,-0.238694332,-0.813776795
0,0,-0.832064766,0.009771667
1,0,-1.11240454,-1.964601761
1,1,-2.24342698,-2.257421697
1,0,1.340953988,0.057499491
1,1,0.672949642,-0.434511056
0,0,-1.048153583,-1.095638813
0,0,-0.964678741,0.097922035
0,0,-0.001082725,-0.006924403
0,1,-0.27282444,-0.56941521
0,1,-1.357997397,-1.376405039
0,0,-0.709216937,-1.212279769
0,0,-0.470820188,-0.235563955
0,1,-0.407288842,-0.973640652
0,1,0.206127891,0.109488727
0,1,-0.414896155,-0.965970109
0,0,-0.025278354,-0.041608796
0,0,-0.979173756,-0.260523659
0,1,-1.548488633,-1.137400659
0,0,-1.136460098,-0.701153742
0,0,-0.698936784,-1.006514408
0,0,-0.443886187,-0.374729522
0,1,-1.289325974,-2.48863378
0,1,0.866010916,1.423099662
0,1,0.401245196,-0.032111933
0,1,-0.890661639,-0.091162939
0,0,0.240257999,0.468543194
0,1,0.136222851,-0.215352683
0,0,0.282201024,0.293460005
0,1,-0.155939099,0.449914732
0,1,-0.04110979,-0.400663263
0,1,1.38546705,1.397652939
0,1,0.799601127,-0.865035503
0,0,-0.612275094,-0.830457182
0,1,0.758172111,-0.183696474
0,0,0.994821234,0.974068507
0,1,-0.649180843,0.310749166
0,0,0.084410879,-0.741089268
0,1,0.028898053,-0.873436574
0,0,0.249921343,-0.525583535
0,1,-0.174546176,0.290903158
0,0,0.263285542,-0.806106252
0,1,0.192455288,-0.505372263
0,1,-0.298730425,-0.454965837
0,0,-0.694516318,-1.097586888
1,0,-0.164574428,-0.177730496
0,1,0.838460106,1.411167706
0,1,0.980531821,1.221352204
0,0,0.77153631,0.954344253
0,1,1.928464735,0.728245866
0,0,0.34573237,0.743830461
0,0,1.813635425,1.65942544
0,0,1.323888933,1.446233045
0,1,0.789320974,0.790949511
0,0,-0.802869131,-0.103338404
0,0,-0.570640474,-1.119259216
0,1,0.188446028,0.675282592
0,0,-0.962519908,0.224668627
0,0,-0.977528932,-1.140444525
0,0,-0.179686253,-1.528598354
0,1,1.163415744,-0.007273984
0,1,0.59358686,0.751013985
0,1,-0.75373,-0.358657908
0,1,-0.879045066,-0.312512895
0,1,-1.170590206,-1.370317307
0,1,0.709546987,1.103371947
0,0,0.584745929,1.099475798
0,0,-0.675292432,0.396951459
0,0,0.41625422,0.578244135
0,0,1.392457554,1.001585058
0,0,1.623966601,1.551794328
0,0,0.358993767,-0.420265762
1,1,-0.861671607,-1.135209075
1,1,-0.171667734,-0.103094894
1,1,0.126662308,0.125195077
1,1,-0.497651387,-0.193436846
1,1,0.970251668,1.317538379
1,1,-0.21844243,-0.482969407
1,1,-0.68526418,0.295042816
1,1,-0.731833274,0.652149208
1,1,-1.421837147,-0.893404337
0,1,-0.083258417,-0.308129728
0,1,-0.630984972,-0.775667589
0,1,0.717257101,0.608682798
0,0,-0.982566207,-1.658267058
0,0,-0.001082725,-0.006924403
0,0,-0.472773417,-0.832648766
0,1,-0.595724047,-1.590571471
0,1,0.710986208,1.104102475
0,1,0.096849864,-0.345751915
0,0,0.347685599,-0.38751376
0,1,-0.239413942,0.74066484
0,0,-1.234841163,-0.246034855
0,0,-0.256170592,0.235261282
0,1,1.533706857,1.411776479
0,0,-1.768381107,-1.529937655
0,0,-0.758253267,-1.14056628
0,0,-1.296933287,0.230147587
0,0,-2.416647559,-1.584483739
0,0,-0.867736897,0.069796711
0,0,-0.783131238,-0.804279932
0,0,0.100345116,-1.413418453
0,1,0.575493791,-0.817429435
0,0,-0.798345864,-1.578152497
0,1,-1.725307265,0.043619461
0,1,-0.001082725,-0.006924403
0,0,-0.001082725,-0.006924403
0,0,0.175390234,0.845739104
0,0,0.33164856,-0.666210157
0,0,-0.402971177,-1.053755213
0,1,-0.001082725,-0.006924403
0,1,-0.001082725,-0.006924403
0,1,-0.002250811,-0.451678462
0,1,-0.880998295,-1.093325475
0,0,1.138332171,-0.73512329
0,1,1.407672181,0.254985535
0,0,0.241800022,-0.176999968
0,0,0.40885251,1.224152561
0,1,0.514224079,0.671264689
0,1,-0.91224996,-1.283019222
0,0,-0.737692961,-0.331628375
0,1,0.336891438,-0.316774308
0,1,1.218106158,0.977599392
0,0,-1.08824618,-0.70553691
0,1,-0.759178481,0.313184259
0,1,0.237996366,1.149760469
0,0,-0.943193221,-0.622256728
0,1,1.756272171,1.571640336
0,0,-0.034530492,-0.303016032
0,0,-0.475240653,0.839286108
0,0,1.96578169,2.244091276
0,1,-0.925614159,-0.332845922
0,0,0.425300755,0.879099879
0,0,-1.851753148,-2.557303404
0,0,-0.361542161,0.134083167
0,1,0.169427745,-0.729157312
0,0,-0.274058058,-0.192584563
0,1,0.260407099,0.278971202
0,1,0.016973075,0.726541301
0,1,-0.39505546,0.245245163
0,1,1.284207543,1.47935031
0,1,2.217337036,1.583572292
0,0,0.847403839,1.213681661
0,0,0.07104668,-0.829970164
0,0,0.861076443,0.867411432
0,1,0.01800109,0.903085545
0,1,-0.448717859,0.448331922
0,0,1.142135827,1.01497807
0,1,-0.203741811,-0.069003592
0,0,0.996671662,1.228413974
0,0,0.774620356,1.131740781
0,0,-0.206209048,0.906129411
0,1,1.387009073,1.649928577
0,1,0.730518499,-0.132681275
0,1,1.454549679,1.553498893
0,1,0.947943736,1.257513336
0,1,0.676033688,1.139167814
0,1,0.77626518,1.18275598
0,0,1.898755093,1.595869512
0,0,0.051103183,0.679300496
0,0,3.131345444,1.088396125
0,0,-0.837102041,-0.915685438
0,0,0.019131907,0.173896938
0,0,0.031776495,-0.059506729
0,0,-0.707058105,0.089399209
0,1,0.416459823,-0.420387516
0,0,-0.287525059,0.413144828
0,1,-0.533631923,-0.606185114
0,0,1.346196866,1.033363022
1,1,-1.797165535,-1.592763055
1,1,0.984129875,0.749918194
1,1,-2.387246321,-0.345143142
1,0,0.01594506,0.776338953
1,1,-0.413148529,0.06638758
1,0,-0.569509657,-1.033300432
1,1,-1.434687338,-0.005934683
1,0,-1.286961539,-0.565640815
0,1,0.484000429,-1.170883188
0,1,-1.841061789,-1.385414884
0,1,0.704509712,0.099991864
0,1,1.978015073,1.378780968
0,0,1.476857611,1.563239265
0,1,-0.898988563,-1.277296753
0,0,-0.001082725,-0.006924403
0,1,-0.049231111,-0.522417914
0,1,0.940439224,0.725932527
0,0,-0.168583688,-0.991173322
0,0,0.107130017,-1.335008458
0,0,-1.060284164,-0.76130054
0,0,0.26647239,-0.686908448
0,1,-0.288347471,0.518097337
0,0,-1.370641985,-0.192219299
0,0,-2.076785698,-2.486807461
0,1,-1.504078372,-0.106625779
0,1,1.013222708,1.336288595
0,1,-0.698217173,-0.359631945
0,0,-0.913689181,-0.207803895
0,1,-0.546379313,-1.048276254
0,1,2.594721455,-0.006924403
0,1,-0.783542444,-0.396767114
0,0,0.545372942,0.755153644
0,1,-0.395261063,-0.177486987
0,0,-0.003895636,0.792897586
0,0,-0.386214528,0.475483209
0,1,-1.085984547,0.523211033
0,0,-1.945405342,-2.203119123
0,1,0.494691788,-0.235442201
0,1,1.851774793,1.052113239
0,1,-0.226872156,-1.50546497
0,0,-0.555117443,-0.742672079
0,1,4.911765153,2.907288863
0,1,1.807775738,1.858129031
0,1,0.106102002,0.891031835
0,0,-1.131936831,-1.202539397
0,1,-0.462184859,0.392203028
0,1,-0.344271503,-0.298632865
0,0,1.534940476,-0.699449177
0,1,0.588549585,1.226831163
0,0,-0.670769165,0.219554932
0,1,-1.13789932,-0.223997263
0,1,-0.0082133,0.589689072
0,0,-0.095491799,0.224668627
0,1,0.016356266,0.524915598
0,0,2.789119149,0.77573018
0,0,-0.001082725,-0.006924403
0,1,1.378887752,1.646397692
0,1,-0.713945807,-0.673515437
0,1,-2.910300509,-2.648741147
0,0,-0.239002736,-0.698109876
0,1,0.910523979,1.190913541
0,1,1.31628162,-1.279123073
0,0,-0.215975193,-0.192462809
0,0,0.223604152,-0.763492124
0,1,-0.56971526,0.043375951
0,1,-1.506031601,-2.112533662
0,1,-0.472567814,-1.587284096
0,1,0.235426328,-0.255166454
0,0,1.340953988,1.353090737
0,0,-0.192742047,-1.314553676
0,0,-0.840083285,-0.854199339
0,1,0.282920635,1.219647639
0,0,-0.586677513,-0.1097914
0,1,-0.749515137,-1.883878427
0,0,-0.052109554,-0.096033125
0,0,-0.071230638,-0.816333643
0,1,-0.190172009,0.007336574
0,0,-0.53342632,-0.066568499
0,1,-0.534043129,-1.186346029
0,0,-0.084183631,0.606978233
0,1,-1.513741715,-2.292000018
0,1,-1.24604653,-0.019449449
0,0,0.585157135,-0.019936468
0,0,-0.246610049,0.66213309
0,1,0.15832518,-0.985572608
0,1,-0.045221851,-0.100538047
0,1,1.944707377,1.641040488
0,1,1.865447397,-0.217422512
1,1,-0.278067318,-0.923599491
1,0,1.037175465,1.371840953
1,0,-0.099398258,-0.006924403
0,1,0.459430863,-0.854564603
0,1,-0.521192938,-1.683957289
0,1,-0.040801385,-0.777980928
0,1,-0.342318274,-0.675220002
0,1,0.689397887,0.747483101
0,0,0.437122931,1.085474013
0,0,1.955912744,1.469853448
0,0,0.137456469,0.854383685
0,1,1.250385839,0.609169817
0,0,0.069607459,0.62365862
0,0,0.150101057,-0.209264951
0,1,0.583615112,0.09256483
0,0,-0.054165584,-0.909597706
0,0,2.184851752,1.846197075
0,0,1.56608934,1.149151696
0,0,2.099629283,0.955927064
0,1,0.682407383,-0.933583372
0,0,-0.76514097,-0.855416886
0,0,-0.327206449,-0.945393573
0,1,-0.265628333,-0.176391195
0,0,1.155911232,0.014641853
0,0,-1.004874139,-0.140960591
0,0,-0.167658474,0.570695347
0,0,-1.161235267,-0.259306112
0,1,0.42632877,0.829180472
0,0,-0.244451217,-1.741668994
0,0,-0.658535782,0.176210276
0,1,-0.445222606,-1.979455828
0,0,1.8589709,0.347640825
0,0,0.045037893,-0.011048378
0,0,-0.39443865,-0.245060818
0,0,0.064775787,-0.598636326
0,1,-0.73563693,-1.399903687
0,0,2.207879295,-0.143882703
0,1,1.906156803,1.573953675
0,0,-0.700067601,-0.139134271
0,0,-0.22111527,0.22028546
0,1,-0.928595403,-2.249994664
0,0,-1.568637733,-0.366206696
0,1,0.434552892,-1.041457993
0,0,-0.20836788,-1.47222595
0,1,0.241491618,0.270691885
0,0,1.039334297,0.643139364
0,0,-0.758356069,-0.604724058
0,0,-0.472876218,-0.915685438
0,0,-0.603742567,-0.972666615
0,0,0.496747818,-0.480534314
0,1,-1.311633906,-1.902141624
0,0,0.000833235,-0.709554813
0,1,-0.293179143,-0.590965783
0,0,0.111858888,0.189116269
0,1,-0.014895399,0.788149154
0,0,-1.003846124,-0.580860147
0,1,-0.420344636,0.264482398
0,0,-1.099965555,-0.08726679
0,0,2.519367933,2.193076077
0,1,0.483075215,-0.077161154
0,0,0.380170883,1.010351393
0,1,-0.727515609,0.276657863
0,0,-0.703768456,0.614040003
0,0,0.857683992,1.293674467
0,0,-0.41859701,-0.884516248
0,0,0.931701094,1.200166895
0,0,-0.983594222,0.195447511
0,0,-1.096778707,-1.313092621
0,0,-1.639159583,-2.842209288
0,1,-0.368841069,-0.165920295
0,0,0.009057357,0.7984983
0,0,2.661953656,2.25517095
0,0,0.708621773,1.228779238
0,0,0.409263716,1.098501761
0,0,-0.974753291,-1.058625399
0,1,1.217489349,1.274193723
0,0,-0.383541688,-0.096885407
1,0,1.804177684,1.277968117
1,1,1.869765061,1.331661918
1,1,1.367065576,1.515389687
1,0,0.243958855,0.80008111
1,1,1.438204235,1.294770259
0,0,-0.880278684,-1.21885452
0,0,0.527279873,-0.271481577
0,0,-0.367915855,0.085990079
0,1,0.383871738,0.332665003
0,1,1.171948271,1.304632386
0,1,-0.152443847,-0.298267601
0,1,-0.1828731,0.091103775
0,1,-0.173518161,-1.43192516
0,0,-0.512249204,0.269717848
0,0,-0.396803086,-1.831036908
0,1,0.227305007,0.943873353
0,0,-0.069277409,0.739325539
0,0,-0.646610805,-0.694091973
0,1,-1.169973397,-0.368763544
0,1,-0.213302353,0.651418681
0,0,0.724042002,1.33616684
0,1,-1.570179756,-0.693970218
0,0,-0.872054561,-0.661705235
0,1,-1.697962058,-0.774693552
0,1,-0.020549484,-0.039538966
0,0,-1.906546364,-2.211398439
0,1,-0.323813999,-0.854077585
0,1,0.426534373,-1.070192091
0,1,0.362694622,0.826623624
0,1,0.808030853,0.127386661
0,1,-0.001082725,-0.006924403
0,0,0.353750889,0.44540981
0,1,-0.828877919,-0.861748128
0,0,-0.723711953,0.680883306
0,0,-0.991921146,0.362860157
0,1,-1.263625592,-1.780630482
0,0,0.584129119,0.399751816
0,1,0.207669914,0.381853882
0,0,-0.678273676,-1.324537558
0,0,-1.074676378,-1.843212373
0,0,0.954728637,1.577971578
0,0,0.049047153,0.815909215
0,1,0.123475461,-0.434754565
0,0,0.083691268,-0.414299784
0,0,0.163876462,0.865950376
0,0,0.443393824,-1.113171483
0,1,-0.308702174,-0.879402552
0,0,-3.304235974,-2.308315142
0,0,-0.689787448,0.620127735
0,0,-0.863522034,-0.965117827
0,1,-1.061414981,-1.247345109
0,1,-0.474109837,-0.933826881
0,0,-0.581434635,0.929749814
0,0,-1.491433783,-2.10620242
0,0,-1.385651008,-1.884000181
0,1,-1.384314588,-2.10985506
0,1,-0.47503505,0.285911217
0,1,-0.493744929,-1.420358469
0,1,-0.634377423,-0.160806599
0,0,1.291095245,0.979182202
0,1,-0.454371943,-0.774206533
0,0,-9.433777235,-5.546258343
0,1,0.665033924,0.782183176
0,1,2.279120756,2.088488832
0,0,0.570456516,1.017778427
0,1,2.012556387,1.972456649
0,1,-0.488399249,-0.922503699
0,1,-1.457714881,-1.361185708
0,0,-1.475807951,-1.973611605
0,1,0.396207921,-1.108544806
0,0,-1.80621207,-0.640641681
0,0,-0.358972122,-0.5063463
0,0,-0.001082725,-0.006924403
0,1,-0.512352006,-1.378109605
0,1,-0.972286054,-1.258911801
0,1,-1.28367189,-1.059721191
0,0,1.064726275,-0.289136002
0,0,0.52039217,0.296503872
0,0,-0.135892801,0.685144719
0,0,-2.407909429,-0.006924403
0,0,-0.022708316,-0.586339106
0,0,0.164904478,0.564485859
0,0,-0.041212591,-0.431345435
0,0,-0.504744693,-1.274252887
0,1,-1.104386021,-1.879860523
0,0,0.504560735,0.385263012
0,0,-0.221423674,0.647887796
0,1,-1.722223219,-1.376405039
0,1,0.90857075,0.69196298
0,0,-0.92705338,0.265334681
0,1,-0.122322999,0.716192155
0,1,-1.182412382,-2.416920291
0,0,-1.238130812,-1.102944092
0,1,0.512476452,0.36346893
0,0,0.350152836,-1.178918995
0,1,-0.664909477,-1.645848083
0,0,-0.754244007,-0.006924403
0,0,1.57616389,1.75731618
0,0,-0.195928895,-0.795148333
0,0,-2.608064009,-1.31674526
0,1,-0.721450319,-0.168477142
0,1,0.503738322,0.384897749
0,1,0.194716921,0.154781457
0,1,-0.202405391,0.183272046
0,0,-0.925100151,-1.733876696
0,1,0.822731472,0.60429963
0,0,0.670276802,0.960553741
0,1,-0.385392116,-0.668767005
0,1,1.069557947,0.782061422
0,0,0.380170883,0.960066722
0,1,0.2335759,0.128969471
0,0,0.13683966,0.029008902
0,0,2.787782729,2.309838788
0,1,0.719621537,1.442093387
0,0,0.062514153,0.620492999
0,0,-0.665012279,0.454784918
1,1,0.55935395,0.887135686
1,1,1.31628162,1.468148883
1,1,1.976678653,1.906587382
1,1,0.845964618,1.288560772
1,1,0.368759913,1.005359452
0,1,1.29006723,1.33093139
0,1,1.024530876,1.240467684
0,0,0.455832809,-0.013361716
0,0,0.767629851,1.05320903
0,0,-0.201994185,0.656288867
0,0,0.750667599,0.391716009
0,1,0.367629096,0.577270098
0,1,-0.663881462,-0.651721354
0,0,-0.09621141,0.199221905
0,0,0.113914918,0.718383739
0,1,0.417796243,0.85060929
0,1,-0.183181505,0.840625409
0,1,-0.197162513,-1.147871559
0,1,1.412915059,1.425413
0,1,0.523784621,-0.406385731
0,0,0.219697693,0.739203784
0,1,0.75611608,1.375250083
0,0,0.061486138,-1.203878698
0,0,0.773283936,-0.164459239
0,1,-0.524585388,-1.836394113
0,0,-1.377940894,0.194838738
0,0,-0.063212119,-0.53617619
0,1,-0.429185568,-3.331906496
0,0,0.811012097,1.449520421
0,1,-0.085931257,0.958483912
0,0,-1.0895826,-0.228136922
0,1,0.982793455,0.618544925
0,0,0.20602509,0.255229045
0,1,-0.144733733,-0.219370587
0,0,-1.119395044,-1.297751535
0,1,1.739515522,1.853624109
0,1,-0.400092735,-0.109182627
0,1,-0.250824912,-0.491979251
0,0,1.209265227,0.591271883
0,1,-1.834071285,-1.387484713
0,0,-0.921810502,0.368217361
0,0,-0.838027255,0.052385795
0,1,-0.190377612,0.326942534
0,0,-1.26084995,-0.383130593
0,0,-0.373158734,-1.209357658
0,0,-1.036023003,-1.323441766
0,0,0.786853738,0.58360134
0,1,-1.451443988,-1.502542858
0,0,0.451515145,0.991114158
0,1,1.129594041,0.973581488
0,0,-1.756558931,-1.227864365
0,1,0.234706717,-0.607767925
0,1,0.631109419,0.868020206
0,1,0.691556719,0.144554067
0,1,-0.627695323,-0.203177218
0,1,-0.585032688,-0.743159097
0,1,-1.882593607,-0.502815415
0,0,-0.877914249,-1.738503373
0,0,0.080401619,-0.591818065
1,1,-0.369457878,0.70925214
1,1,-0.745197473,-0.586460861
1,0,0.374413997,1.158770313
1,0,-0.487679639,0.682953135
1,0,-0.166322054,0.722158133
1,1,1.575033073,1.756829161
1,0,0.78161086,1.185069318
1,1,0.18587599,-0.100659801
1,0,0.371432753,0.956292328
0,1,-0.415615766,0.4124143
0,1,-0.213199552,-0.467993585
0,1,0.980634623,0.496912028
0,0,-0.159845558,0.699877032
0,0,0.637071908,1.021552821
0,1,-0.429905178,-0.771162667
0,1,-0.004718048,-0.61129881
0,1,-1.158665229,-0.25821032
0,1,0.794049845,1.08985718
0,0,0.638716732,0.795819697
0,1,0.071663489,0.800568129
0,0,-1.24738295,-1.051563629
0,0,-0.622349644,-2.618424239
0,0,-0.310244197,-1.516666398
0,0,-1.026873667,0.101087656
0,1,-0.551930595,-0.942471462
0,0,0.480607978,-0.601314928
0,0,0.043804275,1.01497807
0,1,0.025299999,0.17657554
0,0,-0.337280999,-0.610203018
0,0,-0.233040247,-0.866740068
0,0,-1.889789714,-1.937815737
0,1,0.526354659,0.872768637
0,0,-0.105874754,0.849148235
0,1,0.653828557,0.877882332
0,0,0.424478342,0.254742026
0,0,-0.497548586,-0.247130647
0,1,0.650950114,-0.343438576
0,0,1.736431476,1.568352961
0,1,0.522242598,0.254620271
0,0,2.160076583,1.530365509
0,0,0.337302644,-0.36681547
0,0,1.221293006,0.244271126
0,1,0.563774416,-0.112226493
0,0,-0.089220906,-0.112104739
0,0,0.851721503,-0.759230711
0,0,-0.012530964,-0.015918564
0,0,-1.852369957,-1.030500075
0,0,1.808803753,0.404500247
0,0,-0.001082725,-0.006924403
0,1,0.284668261,0.646792004
0,0,-0.480791936,0.283354369
0,1,-0.629031743,0.143458275
0,0,-2.533327296,-2.408762729
0,0,-0.75640284,-1.559889299
0,0,-0.634480224,-0.374607767
0,1,-1.885574852,-0.574528905
0,0,-1.077040813,-0.71259868
0,0,-0.048100294,0.899432906
0,1,-0.62677011,0.174627465
0,1,-2.538056166,-2.931577202
0,0,-0.979584962,-1.292272575
0,1,-0.355888076,0.091225529
0,1,-0.001082725,-0.006924403
0,0,0.999652906,0.329012364
0,0,0.234706717,-0.406507486
0,0,-0.692974295,-0.525948799
0,1,-0.896932532,-0.093963296
0,1,1.3552434,1.03226723
0,0,-2.388788344,-0.847259324
0,1,-0.688039822,-1.014428461
0,1,-0.411503704,0.41424062
0,1,0.272332077,0.108027671
0,1,0.200576609,0.278118919
0,1,-0.791560963,0.651296926
0,0,-0.074623089,0.711808988
0,0,0.507233574,1.216603773
0,1,-0.336458587,-0.302894278
0,0,-0.048408698,0.748335383
