"Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","BELONG","HOMEPOS","ESCS","treat","pscore"
447.958,1,1,1,3,2,4,5,-0.983,1.0675,0.5039,0,0.0429998583470827
412.555,1,1,2,3,4,5,5,0.412,0.114,-0.4457,0,0.0337872734275074
427.939,1,1,2,1,3,1,1,-0.3381,-0.5259,-2.0074,0,0.00756741055379264
438.797,1,1,1,5,2,5,5,-0.8883,0.3303,0.357,0,0.0733954840811645
465.353,1,1,1,6,3,6,6,-0.8383,2.2545,1.7419,0,0.150469908375585
370.198,1,1,1,4,4,5,6,1.5611,1.5817,1.164,0,0.11892340349384
527.072,1,1,2,3,1,6,6,-1.1209,0.0688,0.5047,0,0.0484444681402644
418.313,1,1,1,4,3,6,6,-0.3381,0.7765,0.0416,0,0.0714339666933148
331.496,1,0.884635168,2,1,3,6,6,-0.4725,-0.2288,-0.5139,0,0.0160781534761791
311.596,1,1,2,1,3,4,4,-0.9172,0.3966,-0.5443,0,0.0124196766165683
452.511,1,1,2,1,2,0,2,-1.1762,-0.7482,-1.7234,0,0.00409878230166342
517.434,1,1,1,4,3,5,5,-0.3381,1.719,1.012,0,0.0851867739178816
454.462,1,1,2,3,4,5,5,0.5423,0.5921,0.5979,0,0.05689673071166
532.897,1,1,1,6,3,6,6,-0.7817,0.414,0.8382,0,0.132185549334674
428.09,1,1,2,4,3,4,6,0.6897,0.6895,1.0014,0,0.0760223642076475
460.574,1,1,1,3,2,4,6,-0.5818,-0.1428,0.4269,0,0.0521561668286882
571.386,1,1,1,5,3,6,6,-0.3381,1.6484,1.4778,0,0.158477779277946
417.336,1,1,1,3,3,4,5,0.0248,2.9095,0.5403,0,0.0428219914914278
468.864,1,1,1,4,3,4,4,-0.891,0.5101,-0.7713,0,0.0421130512620237
485.89,1,1,1,2,3,2,2,-0.5064,0.6589,-1.0616,0,0.0187405496125
371.828,1,1,2,1,3,4,4,0.4801,-0.3799,-0.9537,0,0.0133256552782966
453.603,2,1,2,3,3,5,5,-0.3381,-0.0651,0.5216,0,0.0508922973263322
579.362,2,1,2,1,4,4,4,2.5915,-0.3983,-0.5678,0,0.0151138800654263
444.808,2,1,2,2,4,4,4,0.6642,-0.4259,-0.9706,0,0.018634484243683
416.696,2,1,2,2,3,4,4,0.2947,-0.0242,-0.9056,0,0.0192742799281853
453.584,2,1,2,1,4,2,2,0.6642,-1.5957,-1.1463,0,0.00686134218076625
543.499,2,1,1,2,4,4,4,1.5043,-0.8806,-0.1872,0,0.0353573493615288
492.086,2,1,1,5,3,6,6,-0.7346,1.3593,1.1856,0,0.125312828924131
554.186,2,1,2,2,2,4,4,-0.8616,-0.1745,-0.9402,0,0.0147068232060551
475.062,2,1,1,4,4,6,6,1.5611,1.8981,0.7224,0,0.0994753514993982
372.737,2,1,1,1,4,2,5,1.0269,-0.2822,-0.6326,0,0.0151334192981722
396.303,2,1,1,2,3,4,4,-0.3381,-0.0622,-0.1137,0,0.0306476336791729
386.645,2,1,1,1,1,2,2,-0.8731,-0.7634,-1.729,0,0.00917772803901275
367.378,2,1,2,2,4,6,6,1.0269,-0.4071,0.6811,0,0.0777268475548327
460.562,2,2,2,1,2,0,2,-0.7768,-2.1125,-1.8321,0,0.000486213994044339
385.447,2,1,2,1,3,2,2,1.0676,-1.5583,-1.1979,0,0.00703893555541906
262.657,2,1,2,1,2,6,6,-0.8498,-1.4084,-0.8224,0,0.0129359711324161
439.445,2,1,2,1,4,4,4,1.5611,-1.0646,-1.1227,0,0.0118998141288322
411.036,2,1,1,2,3,1,2,-0.3381,1.5074,-0.4605,0,0.017064214521615
396.629,2,2,2,1,3,2,2,-0.66,-2.9784,-2.5776,0,0.00169940865776948
329.851,2,1,1,2,2,2,2,-0.983,-0.8693,-1.6518,0,0.0125979749920767
345.018,2,2,2,1,1,1,1,-1.1051,-2.4324,-2.4394,0,0.000915016225939759
469.122,2,1,2,2,4,4,6,0.4438,-0.4266,-0.3179,0,0.0220627277152245
300.615,2,1,1,1,3,5,5,-0.7346,0.5773,0.5924,0,0.0465797436194505
377.074,2,1,2,1,3,2,2,-0.231,-1.7415,-2.0884,0,0.00564371231043296
508.742,2,1,1,4,4,4,4,1.5611,0.7817,-0.4028,0,0.0576484446385095
335.97,1,1,1,3,4,4,4,0.3171,0.4029,-0.6453,0,0.0392112801999534
273.477,1,0.993274935,2.378356586,1,3,5,5,-0.0221,-2.0263,-1.2547,0,0.00824378945587509
341.021,1,1,2,3,3,6,6,-0.5064,-0.7827,0.0265,0,0.0417915702751615
435.29,1,1,2,1,3,0,0,-0.873,-1.4941,-2.5016,0,0.00458168165952251
437.351,1,1,2,1,4,6,6,0.6642,-1.0796,0.124,0,0.0369889148585284
480.556,1,1,1,2,2,2,4,-0.4584,-0.1481,-0.8272,0,0.0160118707177316
504.076,1,2,2,1,4,1,1,-0.0621,-2.0579,-2.2398,0,0.00133030720794175
492.688,1,1,2,1,3,1,1,-0.3381,-0.7672,-1.7654,0,0.00621010440670203
477.465,1,1,1,2,4,1,1,0.5901,-0.9762,-2.0282,0,0.0161173704316258
550.605,1,1,2,4,2,0,1,-1.1407,-0.923,-1.9467,0,0.015507405701874
322.469,1,2,2,2,3,1,1,-0.3381,-1.7806,-2.653,0,0.00117868935632106
357.101,1,1,2,1,3,1,2,-0.66,-0.3277,-1.3209,0,0.00610057063641886
292.916,2,1,2,1,3,5,5,0.3791,-0.7934,-0.5932,0,0.0169055639994379
418.146,2,1,2,2,1,4,5,-1.0682,-0.6952,-0.8671,0,0.0127185966541689
385.38,2,1,2,1,4,2,2,0.6642,-0.6405,-1.5185,0,0.00868645090959341
330.21,1,1,2,1,3,6,6,-0.9306,-1.5409,-0.8927,0,0.0119388812353034
401.513,1,2,2,1,3,2,2,-0.3381,-1.6459,-1.7227,0,0.00282364717522932
349.548,2,1,1,1,4,1,1,-0.0621,0.735,-1.2754,0,0.0129872484644313
427.427,1,1,2,1,4,2,2,2.5915,-0.246,-1.5388,0,0.00975780384858725
332.106,2,2,2,1,2,5,5,-0.7985,-2.6386,-1.537,0,0.016557427392958
445.347,2,1,2,1,2,1,1,-1.1798,-0.5752,-1.3229,0,0.00491304008181994
308.133,2,2,1,1,3,6,6,-0.376,-0.6647,0.6931,0,0.30097969223708
469.345,1,1,1,1,4,0,0,0.3171,-0.321,-2.2565,0,0.0128150530725617
461.348,1,1,2,1,2,4,4,-1.0597,-0.9635,-1.1062,0,0.00826478306030777
425.228,1,1,1,4,2,6,6,-0.8956,1.3145,1.0658,1,0.101919809831027
554.628,1,1,1,5,3,6,6,-0.1862,4.187,2.5347,1,0.153997450026297
486.582,1,1,1,5,3,6,6,-0.3381,0.7898,1.2243,1,0.162109623609463
511.27,1,1,2,3,4,6,6,2.5915,-0.7781,0.5034,1,0.0750578699497155
592.632,1,1,1,4,3,6,6,-0.7104,0.2265,0.9139,1,0.118791518401784
550.252,1,1,1,1,3,6,6,-0.3381,0.9339,1.1739,1,0.109290481256726
369.297,1,1,1,2,3,6,6,0.5643,0.1044,0.8484,1,0.113131252399289
440.202,1,1,2,3,3,6,6,-0.3011,0.5576,1.1183,1,0.0983226919636716
527.067,1,1,1,5,3,6,6,-0.4725,1.4975,1.4637,1,0.1596858179868
591.768,1,1,1,5,3,6,6,-0.5753,0.7273,1.098,1,0.141441233583298
519.543,1,1,1,4,3,6,6,-0.3381,1.3852,1.4224,1,0.154988499206397
532.753,1,1,1,6,4,6,6,2.5915,5.2563,2.969,1,0.133495990360016
584.986,1,1,1,3,1,6,6,-1.4215,0.8863,0.4952,1,0.0548714938904711
603.999,1,1,2,3,3,6,6,0.1674,-0.2104,0.5054,1,0.0668249459496474
491.214,1,1,2,3,4,6,6,-0.0621,0.422,0.8618,1,0.0810951231975369
514.234,1,1,2,1,3,4,4,-0.3381,0.2109,-0.7159,1,0.0134245214531955
378.57,1,1,2,3,2,6,6,-0.7244,0.4545,1.1011,1,0.0903034777515067
565.49,1,1,1,6,3,6,6,-0.0221,2.8688,1.9883,1,0.170446421405825
525.454,1,1,2,2,4,6,6,2.5915,0.8217,1.236,1,0.10968144101185
580.519,1,1,1,5,1,6,6,-1.0979,1.361,1.3309,1,0.128405332979777
625.298,2,1,1,5,4,6,6,1.5043,-0.0062,0.9317,1,0.180003606248761
467.846,1,1,1,5,4,6,6,1.0269,1.4823,1.2515,1,0.163048542287308
617.936,2,1,2,4,3,6,6,0.0248,0.9412,1.2593,1,0.118122169435506
501.459,2,1,2,1,9,6,6,5.032750553,-0.47,0.534,1,0.0298021466679978
487.049,2,1,1,6,3,6,6,-0.3381,2.7455,1.819,1,0.148487841622577
551.104,2,1,2,5,4,6,6,0.2774,1.4445,1.4442,1,0.133984560409829
466.586,2,1,2,2,4,6,6,0.6642,0.5396,0.5124,1,0.0555612694676249
443.571,2,1,1,4,3,6,6,-0.3381,2.2087,1.3944,1,0.118530471992653
441.045,2,1,1,5,7,6,6,2.905855316,-1.0061,0.2957,1,0.117345821144375
561.368,2,1,2,5,3,6,6,-0.5753,2.0495,1.5012,1,0.100259612657784
388.813,2,1,2,3,3,4,4,0.514,-0.6583,-0.7667,1,0.024653509357547
587.591,2,1,2,6,3,6,6,-0.3381,0.5658,1.2866,1,0.144680929833052
373.811,2,2,2,1,1,5,5,-1.1955,-1.1235,-1.1019,1,0.0250356658051297
597.063,2,1,2,5,2,4,4,-0.8828,1.3972,-0.1766,1,0.0384789153343138
584.516,2,1,1,5,3,6,6,0.4801,2.298,1.8819,1,0.204333046934929
578.949,2,1,1,5,3,4,6,-0.1144,1.8473,1.3856,1,0.103669045298052
569.37,2,1,1,4,3,6,6,-0.888,0.4982,1.0138,1,0.117769115776347
480.736,1,1,1,2,2,5,5,-1.3121,-0.1854,-0.5971,0,0.0229107661782929
540.85,1,1,1,3,4,6,6,0.6642,1.2528,1.2498,0,0.146600998311481
339.063,1,1,2,2,3,6,6,-0.5753,0.5672,0.3779,0,0.0403988309524182
419.433,1,1,2,1,3,5,5,0.3067,-1.0458,-0.8513,0,0.0143250137269173
454.973,1,1,1,3,3,4,4,0.4638,0.8611,0.1636,0,0.0486811130422995
583.204,1,1,2,3,4,6,6,0.3171,0.438,0.8264,0,0.0827430565798558
444.246,1,1,1,4,3,6,6,0.6897,0.9016,1.1414,0,0.156245239601858
486.172,1,1,2,2,2,5,5,-1.1407,0.0048,0.2374,0,0.0271886404106507
382.557,1,1,2,1,7,4,4,4.064939425,-2.1253,-0.6761,0,0.00855207624722421
506.402,1,1,2,4,3,6,6,-0.4725,0.969,1.2901,0,0.110410836982558
375.085,1,2,1,1,2,2,2,-0.7244,-1.4457,-1.8557,0,0.0040045242544342
516.559,1,1,1,1,2,4,6,-0.5917,1.0728,1.4523,0,0.102733870712907
357.645,1,1,2,1,2,1,1,-0.5242,-1.1236,-1.6898,0,0.00512566556951195
391.346,1,1,1,3,4,6,6,0.6642,0.9304,1.214,0,0.153637758270989
411.086,1,1,2,1,1,5,6,-1.2792,-0.6227,0.0233,0,0.018221317430664
533.2,1,1,2,1,3,4,4,-0.5753,-1.5839,-1.1689,0,0.00801589018949281
360.763,2,1,2,1,3,6,6,-0.6239,-0.3637,0.5317,0,0.0440024134959953
536.125,2,1,2,1,3,4,4,-0.3381,-1.8109,-1.2523,0,0.00779744393980561
487.591,2,1,1,2,3,5,5,1.0676,0.9988,0.4994,0,0.0620496032255784
463.157,2,1,1,3,2,5,5,-0.7768,-0.7394,-0.5734,0,0.0336187672841968
466.718,2,1,2,2,2,6,6,-1.3296,0.4125,0.9616,0,0.0595430540018567
473.933,2,1,2,1,3,6,6,0.7333,0.2195,1.1593,0,0.109685846974869
532.211,2,1,2,2,3,4,4,-0.3381,-1.2944,-0.2359,0,0.0196636433801628
592.71,2,1,2,1,2,6,6,-0.5917,-0.5007,0.626,0,0.0507723962971868
451.491,2,2,2,3,3,6,6,0.7555,-0.8347,0.6273,0,0.0645847004142656
401.611,2,1,2,1,3,6,6,-0.7346,-0.5065,0.6859,0,0.0530155739692171
493.246,2,1,1,1,4,4,5,0.0398,0.7383,0.5896,0,0.0445581256822736
550.323,2,1,2,2,4,4,4,0.0901,0.4487,-0.2566,0,0.0223640544640265
414.789,2,1,2,2,3,4,4,-0.3381,0.1708,0.0133,0,0.0235274443327485
387.73,2,1.298473806,1.667413786,1,3,3.081900835,4,-0.3381,0.7388,0.1158,0,0.0186145149586436
467.608,2,1,2,1,2,6,6,-1.1053,-1.6235,0.1101,0,0.0262715055628288
456.139,2,2,2,1,3,6,6,-0.8383,-1.5305,-0.4011,0,0.0762637818776769
589.968,1,1,2,3,4,6,6,0.3171,0.9287,0.924,0,0.0820613034804062
391.04,1,1,1,2,3,6,6,-0.3381,0.408,0.5674,0,0.0706849866208448
645.642,1,1,1,5,4,6,6,0.6642,2.2225,1.8541,0,0.208102736831712
490.199,1,1,1,4,3,6,6,-0.4725,1.611,1.5261,0,0.155983863116742
469.852,1,1,1,4,2,4,4,-0.5917,-0.0512,0.159,0,0.0514306927242861
590.719,1,1,2,6,2,6,6,-1.2158,0.4576,1.1022,0,0.103778086688602
622.273,1,1,1,3,4,6,6,-0.0621,0.5354,0.2422,0,0.0682848108857974
566.695,1,1,1,5,3,6,6,-0.082,1.3853,1.2158,0,0.144734816737938
644.252,1,1,1,6,2,6,6,-1.1798,1.1108,1.0943,0,0.121253606124733
477.317,1,1,2,2,4,6,6,0.6642,-0.2253,0.7479,0,0.079154793934645
616.869,1,1,2,4,4,6,6,2.5915,0.3814,0.8882,0,0.101794965141729
586.546,1,1,1,5,3,6,6,-0.1613,1.5287,1.3925,0,0.157768686599157
420.757,1,1,2,1,4,6,6,1.5611,-0.6074,0.0702,0,0.0359254205742789
516.106,1,1,1,6,3,6,6,0.0248,2.2774,1.7503,0,0.17697414402697
541.437,2,1,1,2,3,6,6,-0.5064,2.2061,1.5795,0,0.124446636751662
501.35,2,1,1,3,4,6,6,0.6642,0.7543,1.3352,0,0.182678302785481
458.917,2,1,1,3,3,6,6,-0.3381,0.5963,0.9052,0,0.106342474281368
649.309,2,1,2,4,3,6,6,0.057,0.58,1.0232,0,0.103672968029519
489.641,2,1,2,3,3,6,6,-0.3381,0.2707,1.1575,0,0.109680354748574
601.751,2,1,2,6,2,5,6,-1.1467,0.6649,1.0544,0,0.0817501847092036
477.401,2,1,2,2,3,4,4,0.0248,0.7044,-0.3692,0,0.0216434761988377
558.799,2,1,1,4,3,6,6,-1.0574,1.3214,1.4196,0,0.134190526621953
603.928,2,1,1,6,3,6,6,-0.3381,1.0418,1.2136,0,0.162190846579245
532.572,2,1,2,4,4,6,6,0.1643,0.4281,0.8227,0,0.0911009586267247
534.894,2,1,1,3,3,4,6,-0.3381,0.1979,0.8621,0,0.0783987782293852
715.545,2,1,2,4,2,6,6,-0.358,0.4581,0.9991,0,0.0968065191119745
506.487,2,1,1,2,4,6,6,0.3171,1.6694,1.4855,0,0.152075128639253
364.084,2,1,1,2,2,6,6,-0.4348,-0.7941,-0.5356,0,0.0335479239070319
554.514,2,2,2,3,2,6,6,-0.7244,0.2141,0.8267,0,0.0518832857497209
517.037,2,1,2,1,4,6,6,0.5901,-0.3782,0.795,0,0.075512829422178
580.295,2,1,2,5,3,6,6,-0.4838,1.5271,1.2266,0,0.0959935013067159
613.115,2,1,1,4,4,6,6,0.9357,1.5066,1.6323,0,0.213281165352655
599.263,2,1,1,4,1,6,6,-3.1297,1.6562,1.4394,0,0.0556378228745157
435.842,2,1,2,4,2,6,6,-0.9958,0.4336,0.9074,0,0.0769302095315615
655.558,1,1,2,3,3,6,6,-0.082,0.6448,1.1503,0,0.103666030720851
547.756,1,1,1,5,3,6,6,-0.3381,2.3072,1.2653,0,0.112061579156751
626.995,1,1,1,6,3,6,6,0.514,1.8359,1.3814,0,0.166092072258493
482.731,1,1,1,4,1,6,6,-1.6448,1.4719,1.4543,0,0.111605059453683
530.418,1,1,1,5,2,6,6,-0.2511,3.2825,2.285,0,0.182779446949244
393.129,1,1,2,4,4,4,4,0.6642,1.3858,0.1705,0,0.0422188191089359
391.327,1,2,2,1,4,6,6,0.6642,-0.3799,-0.3421,0,0.109751658569956
527.658,1,1,2,3,3,2,2,-0.3381,-1.0086,-1.5918,0,0.0146717579185718
359.234,2,1,2,1,3,2,2,-0.4838,-1.0345,-1.6219,0,0.00637619774004343
318.76,2,1,2,2,2,1,1,-0.7244,-1.9581,-2.6577,0,0.00824784560107828
298.352,2,1,2,3,3,4,4,-0.5753,-0.2789,0.1993,0,0.031669280252991
488.771,2,1,2.085076446,1,3,4,4,-0.1144,0.0666,-0.7276,0,0.0133339794719996
398.049,2,1,1,3,2,2,2,-0.3897,-0.2102,-0.3534,0,0.0238513462288511
265.107,1,1,2,2,3,1,1,-0.3381,-0.8497,-1.5223,0,0.00848729836547175
420.567,1,1,1,2,2,6,6,-1.0137,0.8046,0.9611,0,0.0826109255422229
459.817,1,1,2,3,2,4,4,-0.7244,0.029,-0.5581,0,0.0219944713239313
405.324,1,1,2,2,3,6,6,-0.66,0.251,-0.1516,0,0.028786851837754
342.185,1,1,2,1,3,5,5,-0.3381,-0.3084,0.1843,0,0.0268551685373287
377.185,1,1,2,2,2,6,6,-1.0137,0.0563,0.6861,0,0.0514200175867553
400.078,1,1,1.256196436,1,3,5,5,-0.8734,-0.0449,0.3638,0,0.0353710055257043
525.652,1,1,2,1,2,0,2,-1.0301,-1.1705,-0.7627,0,0.0042744402838759
553.538,1,1,2,2,2,6,6,-0.9585,-0.8328,0.1114,0,0.0324901750639677
306.303,1,1,2,2,3,5,5,0.514,-0.0045,0.172,0,0.0365306962825481
428.497,1,1,2,3,3,4,4,0.7555,1.2526,0.1629,0,0.0351812100022964
435.179,1,1,2,2,3,5,5,0.42,0.2359,0.1363,0,0.0347421047460799
393.371,1,2,2,1,2,5,6,-1.0536,-2.2543,-0.659,0,0.0270289723509474
525.352,2,1,2,6,4,6,6,0.5599,0.7069,0.9252,0,0.121946735261668
525.024,2,1,2,3,2,4,6,-0.5917,0.2623,0.9684,0,0.0593125174928378
570.85,2,1,1,2,3,2,4,-0.3381,1.405,-0.0084,0,0.0220265687979344
455.159,2,1,2,3,2,6,6,-1.1407,0.7481,0.713,0,0.0518060377399483
392.384,2,1,2,3,3,6,6,-0.3381,-0.2254,-0.2027,0,0.0379451927267929
287.478,2,1,1,4,3,4,4,-0.4725,0.093,0.0467,0,0.0497669785127813
523.917,2,1,2,1,4,2,4,-0.1662,-0.9748,-0.6557,0,0.00836102376159106
483.824,2,1,2,3,2,6,6,-1.3839,1.4624,1.0788,0,0.0570551460725922
547.781,2,1,1,5,3,6,6,-0.3381,1.4443,0.9689,0,0.115360617156079
380.818,2,1,2,1,4,6,6,1.5611,0.257,-0.1494,0,0.0300788986538451
454.167,2,1,2,1,3,2,4,-0.363,-1.9302,-1.3581,0,0.00501116567729922
500.43,2,1,1,3,3,5,5,-0.4725,0.6456,0.4316,0,0.0586860325396277
294.439,2,1,2,1,4,6,6,0.5599,-0.6291,-0.4337,0,0.0231012427501188
522.647,2,1,2,3,2,2,4,-1.3108,0.0187,-0.6832,0,0.0126071763528537
540.68,2,1,2,3,3,5,5,0.7333,0.0906,0.1863,0,0.0455826302320046
407.328,2,1,2,4,4,5,6,0.3171,0.3375,-0.0578,0,0.0472260787154247
578.332,2,1,2,2,3,5,5,0.0248,-0.094,-0.5015,0,0.0236088740333894
571.62,2,1,2,3,4,6,6,1.5043,0.7841,0.8089,0,0.0826997400917583
542.883,2,1,2,3,4,6,6,0.9646,0.0348,0.7195,0,0.0855361868933388
519.644,2,1,2,1,3,6,6,-0.0099,-1.2197,-0.692,0,0.0172341089787431
552.405,2,1,1,4,3,5,6,-0.1144,0.5335,0.7788,0,0.0952146585693967
492.977,2,1,2,1,4,6,6,0.6642,0.1453,0.7188,0,0.0629472191699295
559.175,2,1,1,4,4,4,4,-0.7243,1.9468,0.8932,0,0.0577145255716997
355.655,2,1,2,1,3,6,6,-0.7346,1.4683,1.6183,0,0.113147798207619
505.934,2,1,2,1,3,4,4,-0.3381,-1.0612,-0.5428,0,0.0123893143225867
519.753,2,1,1,3,4,4,6,2.5915,2.0534,1.5233,0,0.108374305308169
430.75,2,1,2,2,1,5,5,-0.9933,1.1985,0.3455,0,0.0277018328260648
478.508,1,1,2,4,3,5,5,0.2947,0.7316,0.6698,0,0.0656880281382848
416.021,1,1,1,3,2,4,4,-1.1407,0.074,-0.6629,0,0.0273150497164438
404.892,1,1,2,4,2,4,5,-1.0137,-0.3446,0.2536,0,0.0356545162429211
405.347,2,1,2,4,3,4,4,-0.3381,1.0524,0.048,0,0.0356786370652677
495.426,1,1,1,2,3,6,6,-0.3381,0.4767,0.7977,0,0.0872903740390133
527.782,1,2,1,3,2,5,5,-0.8616,-1.5422,-0.3725,0,0.0141585244562569
462.233,1,1,1,2,4,4,4,1.5043,0.4288,0.356,0,0.0502832446594271
480.792,1,1,1,4,4,5,5,0.6642,1.0152,-0.0319,0,0.0681698079393469
493.373,1,1,1,3,2,5,5,-0.5917,-0.2047,0.4703,0,0.0649733863237962
463.44,1,1,2,4,4,4,4,2.5915,1.8156,0.6177,0,0.0462265502505235
358.02,1,1,2,3,3,4,4,-0.4725,-0.2507,-0.6169,0,0.0224700149664894
423.804,1,1,2,4,2,4,4,-1.1923,-0.6867,-0.4878,0,0.0240130572635369
595.962,1,1,1,3,3,6,6,-0.9105,0.6363,0.6926,0,0.0766476697427612
328.038,1,1,2,3,3,5,5,-0.3381,0.6004,0.4563,0,0.0444140508697046
389.988,1,2,2,1,4,4,4,1.5043,-1.0732,-0.134,0,0.0325677300378206
558.906,1,1,1,1,3,2,4,-0.626,-1.0452,-0.5369,0,0.0113098089851945
365.538,1,2,1,5,1,4,4,-1.5645,-0.0793,-1.029,0,0.00167832122699703
451.581,1,1,1,3,3,6,6,-0.3381,0.3959,0.8109,0,0.101198576878107
554.454,1,1.309210735,2.314922025,0.623794673,1.857154933,6.819426621,5.64687172,-0.74879503,-0.379183105,-0.258438855,0,0.0398809799916209
540.146,1,1,1,4,3,4,4,0.0248,1.5552,0.708,0,0.0653244980081926
510.786,1,1,2,4,4,6,6,2.5915,1.0897,0.2393,0,0.0618565731159008
554.23,1,1,2,2,3,4,6,-0.5942,0.7606,0.7589,0,0.0380508644160412
550.222,1,1,1,3,2,6,6,-1.2158,0.6191,0.3763,0,0.055842520753705
438.225,1,1,2,5,3,4,4,-0.3381,-0.0914,-0.0211,0,0.0444850192276553
597.145,1,1,2,4,2,4,4,-1.3255,-0.1443,0.1248,0,0.0296103102584285
463.772,1,1,2,2,2,4,4,-1.088,-1.2981,-0.6299,0,0.0125854147798979
599.707,1,1,1,5,4,6,6,1.5043,1.6768,1.2816,0,0.160593230615446
484.841,1,1,1,4,3,4,4,-0.6837,0.8628,-0.497,0,0.0443243715929436
540.425,1,1,2,1,3,4,4,-0.3381,-0.7606,-1.1556,0,0.0103534795294363
542.387,1,1,2,3,3,4,4,-0.3381,0.3283,-0.6934,0,0.0247385445992051
529.735,1,1,2,4,2,6,6,-0.9585,0.2487,0.7568,0,0.0705530967227933
625.987,1,1,2,3,3,4,5,-0.5753,0.2345,0.3838,0,0.0347406879480472
486.552,2,1,1,4,4,5,5,0.3998,2.0613,0.8485,0,0.0806920034080988
651.435,2,1,2,2,4,5,6,1.4064,0.3144,0.6983,0,0.0597430881693224
649.558,2,1,2,4,4,6,6,2.5915,1.2337,1.0361,0,0.095900027091726
536.802,2,1,1,4,3,4,4,-0.3381,1.3777,-0.2664,0,0.0485789161456113
498.073,2,2,2,2,3,4,5,-0.1862,-0.1134,-0.5086,0,0.0116149637650231
496.001,2,1,2,1,4,4,4,1.398,0.0025,-0.4412,0,0.0176261452382837
589.081,2,1,1,4,4,6,6,1.5611,0.83,1.0117,0,0.147500386692312
646.138,2,1,2,3,3,6,6,0.3645,0.226,0.8311,0,0.0871079586791143
481.368,2,1,2,3,3,6,6,-0.5942,0.0465,0.3105,0,0.0479260326190942
513.411,2,1,2,3,4,4,4,2.5915,-0.0043,0.1349,0,0.0362291520289215
546.004,2,1,2,2,4,6,6,0.6642,1.0915,1.1905,0,0.0981407776942125
753.813,2,1,2,5,2,6,6,-0.8427,0.9477,1.0343,0,0.0881921423636523
577.828,2,1,2,5,3,6,6,-0.3381,0.8469,1.3279,0,0.130146789647196
423.279,2,1,1,6,4,4,4,0.2416,1.003,-0.4248,0,0.0882446332136612
581.504,2,1,2,2,4,5,6,2.5915,-0.083,0.6349,0,0.0563539584055943
623.328,2,1,2,3,3,6,6,-0.4725,0.8504,1.1226,0,0.0886447340857008
706.035,2,2,2,2,4,4,4,2.5915,-1.2105,-1.2176,0,0.00933002974674745
525.239,2,1,1,2,2,5,5,-0.7768,0.237,-0.1525,0,0.0325753097544661
448.228,2,1,2,3,4,6,6,0.5423,0.9589,1.0385,0,0.093256372566213
593.537,2,1,2,1,3,6,6,-0.3381,-0.1243,0.5371,0,0.0456959143629162
288.979,2,0.936450838,2.158174968,2,3,4,4,-0.4378,-0.258,-0.6196,0,0.0165844407670517
360.937,1,1,2,4,3,4,6,0.4638,0.1626,0.0019,0,0.0411248391550046
380.572,1,1,2,2,4,6,6,0.4906,0.4362,0.8257,0,0.0749565019390147
475.129,2,1,2,6,2,6,6,-0.8828,0.2948,0.7737,0,0.092937732298529
464.258,2,2,2,3,2,2,5,-0.7309,0.0608,-0.5066,0,0.00122127473163544
536.368,2,1,1,5,3,6,6,-0.3381,0.6246,0.213,0,0.0915413263822103
236.103,2,1,2,1,3,2,2,-0.5753,-0.1391,-1.1689,0,0.00782836698334959
515.904,2,1,2,5,3,6,6,-0.3381,1.4624,1.4715,0,0.123773676697596
517.224,2,1,1,5,4,6,6,2.5915,0.7811,0.9525,0,0.148719808409333
485.44,2,1,2,3,4,4,4,0.6642,-0.8792,-1.2198,0,0.0237552953778107
509.822,2,1,2,3,4,6,6,0.6642,0.076,0.6933,0,0.0809204820906047
412.052,2,2,2,2,3,6,6,-0.3381,-0.9283,-0.2957,0,0.049963175131211
553.521,2,1,2,4,3,6,6,-0.1613,1.3948,1.3226,0,0.107234587252491
402.222,2,1,2,1,3,5,5,-0.3381,-0.3365,-0.3882,0,0.0173789701438993
578.067,2,1,2,3,4,6,6,1.398,0.1652,0.8708,0,0.0987083597699363
445.456,2,1,2,3,4,5,5,0.75,-0.9496,0.0726,0,0.0443049068701121
587.435,2,2,2,1,3,4,4,-0.0221,-1.325,-0.8257,0,0.0171708524605884
523.949,2,1,2,1,3,4,5,-0.4725,-1.0954,-0.6835,0,0.0110367286114581
553.855,2,1,2,3,2,6,6,-1.1407,-1.4292,0.1815,0,0.0414206807961838
443.711,2,1,2,4,3,5,5,-0.4725,-0.3235,-0.3585,0,0.0370534366548345
354.788,2,1,1,1,9,2,2,0.8703,0.0613,-1.1572,0,0.0146139902348216
332.647,2,1,2,3,1,4,5,-3.1297,1.6691,0.7457,0,0.0136702643732568
544.261,2,1,2,3,4,6,6,0.6642,0.1369,0.6331,0,0.0758264922484537
298.69,2,1,2,1,2,5,5,-0.8427,-1.1659,-0.2911,0,0.0157056903275933
522.119,2,1,2,3,3,4,4,0.4638,0.6815,-0.0057,0,0.0327321359663021
575.279,1,1,2,4,3,6,6,-0.3381,0.7968,1.1029,0,0.0989467236969331
490.561,1,1,2,2,3,6,6,-0.4725,-0.2421,0.2045,0,0.0385472985044605
431.329,1,1,1,2,2,4,6,-0.9585,-1.0674,-1.0841,0,0.0165651159508257
499.549,1,1,1,3,3,5,5,-0.5753,0.2087,0.085,0,0.048081162292895
491.906,1,1,2,3,3,2,4,-0.4725,-0.459,-0.3422,0,0.0164886023236471
