Y,GENDER,ST011Q06,ST011Q07,ST013Q01,ST034Q01,MISCED,HISCED,BELONG,HOMEPOS,ESCS,treat
395.378,2,1,1,3,3,6,6,-0.1613,3.2555,2.211,0
387.663,2,1,1,1,1,6,6,-0.8942,1.7166,0.5709,0
428.74,2,1,2,1,4,4,4,-0.8605,-1.1527,-1.1964,0
410.667,2,1,2,2,1,4,4,-1.5645,-1.9693,-1.2072,0
543.812,2,1,2,2,4,4,4,1.0269,-0.0157,-0.6752,0
455.006,2,1,1,1,1,4,6,-1.1955,1.1969,0.4626,0
487.438,2,1,1,1,3,6,6,-0.8307,1.0589,1.1971,0
319.69,2,1,2,1,9,6,6,4.04458439,-0.9193,-0.4184,0
372.294,2,1,1,3,4,4,4,0.2385,1.0119,0.219,0
468.224,2,1,2,2,3,6,6,-0.3381,0.0293,0.7567,0
400.304,1,1,2,5,4,4,4,1.5043,1.0091,-0.1856,0
431.24,1,1,2,3,3,6,6,0.7333,-0.0335,0.9403,0
446.691,1,1,1,3,4,2,2,0.7701,1.5132,-0.7477,0
552.769,2,1,2,3,4,6,6,2.5915,0.7072,1.2125,0
545.702,2,1,2,3,3,4,4,-0.6837,-0.3273,-0.8104,0
597.516,2,1,2,3,3,4,4,-0.3381,0.4967,-0.5075,0
616.086,2,1,2,6,4,6,6,2.5915,-0.6138,0.851,0
517.239,2,1,2,3,3,5,5,0.2947,0.7108,-0.0012,0
481.413,1,1,2,3,1,6,6,-1.6265,-1.229,0.5216,0
448.037,2,1,2,5,4,5,6,2.5915,1.0492,1.4002,0
588.291,2,1.284481093,1.182304127,4.225304904,3.030353241,5.66730678,5.156735827,0.521298421,0.406180106,0.483047323,0
553.186,2,0.877295743,1.731847876,3.946924662,4.268458803,5.309929155,4.930382007,0.555954838,0.546814421,0.161963852,0
515.279,2,1,2,3,2,6,6,-0.6962,-0.1731,0.0624,0
528.948,2,1,1,3,4,6,6,2.5915,0.6199,1.1804,0
649.677,2,1,1,6,2,5,5,-0.774,0.7719,-0.0614,0
609.215,2,1,2,4,4,6,6,-0.027,0.5931,1.1499,0
539.34,2,1,1,6,2,6,6,-1.0301,0.7737,0.4724,0
520.338,2,1,2,4,2,4,4,-1.1407,-0.161,-0.1087,0
529.875,2,1,1,3,4,4,4,0.6642,0.0573,-0.3797,0
465.37,2,1,2,2,3,4,4,0.2947,-0.6499,-0.7223,0
525.062,2,1,2,2,4,4,4,0.6642,-0.4738,-0.9675,0
493.447,2,1.121987698,1.822122207,5.107534412,5.536449873,4.99623562,5.447887033,1.091811321,0.506712604,0.161263649,0
498.938,2,1,2,3,3,4,5,-0.4725,-0.3519,-0.5364,0
464.049,1,1,2,3,3,5,5,-0.5753,-1.0807,-0.5149,0
526.627,1,1,2,1,3,4,4,-0.3381,-0.0273,-0.2042,0
519.518,1,0.969996512,1.25895182,4.093725287,1.530119833,5.077734745,4.818568984,0.031403226,1.90156582,0.645906135,0
636.472,1,1,2,5,3,6,6,-0.8021,0.8145,1.2519,0
514.912,1,1,2,4,3,6,6,-0.3381,-0.4993,0.2732,0
401.33,1,0.808149106,0.247979414,6.682388468,2.303885793,5.152053848,5.844139917,-0.621790167,3.166471819,2.122791771,0
630.124,1,0.856250271,1.16305505,3.548713329,2.598450426,5.919520246,5.163253101,-0.644808467,2.427370966,1.323546362,0
441.759,1,1.044467925,1.343154928,3.433743337,1.798712064,3.974295464,4.077171104,-2.282492219,-0.05309532,-1.241799447,0
466.036,1,1,2,3,2,4,5,-1.602,0.1627,0.3967,0
326.435,2,1,1.519926716,1,3,6,6,-0.5942,-0.4911,0.1316,0
558.73,2,1,1,3,4,5,5,0.5531,1.7418,0.8117,0
518.555,2,1,2,4,3,5,5,0.2067,1.4,0.9547,0
456.749,2,1,2,3,4,6,6,-0.0621,1.045,1.44,0
554.298,2,1,1,3,4,4,4,2.5915,1.5566,-0.118,0
590.391,2,1,1,4,4,6,6,-0.0621,1.1737,1.2393,0
405.321,2,1,2,1,4,6,6,0.2669,1.0803,0.2958,0
642.083,2,1,2,5,1,4,4,-1.9325,-0.1126,-0.5662,0
537.926,2,1,2,5,4,6,6,0.9646,0.0642,0.7489,0
535.212,2,1,2,4,4,5,5,1.0269,0.6845,0.3404,0
433.929,2,1,2,3,4,4,6,1.0269,0.2172,-0.0421,0
625.481,2,1,2,2,2,4,4,-0.4584,0.2411,-0.9321,0
597.844,2,1,1,5,4,4,6,0.9357,0.847,1.4912,0
372.113,2,1,1,1,3,2,4,-0.9172,1.8405,0.9134,0
521.22,2,1,1,5,2,5,5,-0.2275,1.6239,0.2517,0
510.787,2,1,1,4,3,4,4,-0.8307,1.4775,0.3075,0
452.512,1,1,2,3,2,5,5,-1.1589,0.3067,-0.2943,0
478.315,1,1,2,3,4,4,4,0.6642,-0.8047,-0.6965,0
471.649,1,1,2,1,3,6,6,-0.3381,0.1748,0.1344,0
495.595,1,1,1,5,3,4,4,-0.3381,0.9441,0.1735,0
487.828,1,1,1,3,3,5,5,-0.363,0.0033,-0.1372,0
422.429,1,1,2,2,2,4,4,-1.2158,0.4471,0.1148,0
543.211,1,1,2,3,3,4,4,-0.4725,-0.6246,-0.9816,0
458.345,1,1,1,3,3,6,6,-1.0783,0.0955,0.7397,0
394.167,1,1,2,3,4,5,5,0.0101,-0.4077,-0.4122,0
392.185,1,1,2,4,3,4,4,-0.4725,0.1755,-0.1917,0
508.857,1,1,2,3,3,4,4,-0.5064,-0.2804,-0.8758,0
568.111,1,1,1,4,3,4,4,-0.5064,0.8131,-0.5275,0
462.741,1,1,1,4,3,5,5,0.5643,1.8186,0.6952,0
490.857,1,1,1,6,1,5,6,-3.1297,0.6182,1.1385,0
575.799,1,1,2,3,3,5,5,-0.3381,-0.3048,0.0802,0
458.572,1,1,2,6,3,4,4,-0.5753,1.1918,0.8844,0
553.078,1,1,1,5,3,6,6,-0.4725,2.2238,1.2739,0
463.92,1,1,1,4,3,5,5,-0.5064,0.9495,1.0371,0
584.788,1,1,2,3,3,5,5,-0.3381,0.699,0.6971,0
430.456,1,1,1,3,1,2,2,-2.032,-0.0028,-1.2428,0
495.781,1,1,1,3,3,4,5,-0.5064,-0.4381,-0.568,0
463.504,1,1,2,4,2,4,4,-1.0536,0.5124,0.0768,0
497.651,1,1,2,4,3,5,5,-1.0966,0.2775,0.6248,0
621.271,1,1,1,3,4,4,5,0.1985,1.9703,0.4204,0
462.665,1,1,2,3,4,5,5,2.5915,1.1455,0.5099,0
475.934,1,1,2,1,2,4,5,-0.8828,0.2669,0.2696,0
363.331,1,1,1,3,4,6,6,1.0594,0.777,0.2256,0
518.498,1,1,2,3,3,5,6,-0.1613,1.0679,0.8285,0
641.485,1,1,1,5,3,5,5,-0.4395,1.6342,1.2887,0
552.197,1,1,2,2,2,6,6,-1.0536,-0.024,0.7991,0
558.198,2,1,2,2,3,6,6,0.2661,-0.2683,0.2134,0
504.276,2,1,2,3,2,6,6,-1.1284,-0.0279,0.7977,0
584.256,2,1,1,4,4,4,4,0.0101,0.5617,-0.215,0
537.976,2,1,2,3,3,4,4,0.0248,-0.0975,-0.7053,0
466.655,2,1,1,5,3,6,6,-0.3381,1.9127,1.6349,0
627.471,2,1,2,5,2,4,4,-0.5917,0.8261,-0.5105,0
544.15,2,1,2,2,4,5,5,1.5611,-0.6093,-0.0937,0
634.082,2,1,2,5,2,4,4,-1.0362,0.4504,-0.1733,0
410.446,1,1,1,3,3,4,4,-0.3381,0.4169,-0.5782,0
446.133,1,0.764031321,1.615504928,2.082434897,4.482880396,3.549499778,4.020344352,1.239856092,-0.114598295,-0.974161021,0
351.586,1,1,2,3,3,6,6,-0.4725,0.7338,0.6366,0
577.681,1,2,1,3,2,5,5,-0.7244,-0.4004,-0.5955,0
422.541,2,1,1,3,2,6,6,-0.5134,0.5593,0.0836,0
528.589,2,1,1,4,3,4,5,0.7333,0.313,-0.4366,0
454.937,2,1,2,2,3,5,5,0.0248,-0.5002,-0.3222,0
470.048,2,2,2,4,3,2,6,0.514,0.2442,0.1745,0
570.788,2,1,1,3,3,6,6,-0.0123,1.2101,1.3973,0
403.836,2,1,2,1,3,6,6,-0.3381,0.6512,0.6753,0
487.05,1,1,2,1,3,5,5,-0.0451,-0.1959,0.7195,0
593.153,1,1,2,3,2,6,6,-0.9414,-0.0368,0.7324,0
421.435,1,1,2,2,4,6,6,1.0269,0.2345,0.5635,0
564.313,1,1.368085339,1,5,3,6,6,-0.7862,-0.2892,0.743,0
512.789,1,1,1,6,3,6,6,-0.6769,1.9773,1.328,0
394.492,1,1,1,1,4,6,6,-0.1643,0.28,-0.2391,0
556.981,1,1,1,5,4,6,6,0.5423,1.6196,1.6305,0
502.407,1,1,1,3,3,4,6,-1.0036,0.6808,1.4301,0
484.532,1,1,1,5,3,6,6,-0.5753,1.0279,1.1031,0
536.075,1,1,2,3,3,6,6,-0.1515,0.2208,1.0131,0
580.62,1,1,1,5,3,6,6,-0.4838,1.1884,1.1001,0
510.023,1,1,1,6,3,6,6,-0.1144,1.5663,1.5076,0
553.923,1,1,1,3,4,6,6,-0.2387,-0.7898,0.7863,0
560.085,1,1,2,5,4,5,5,0.4597,0.9992,0.6421,0
518.46,1,1,2,2,2,4,4,-0.7786,-1.2754,-0.5182,0
614.621,1,1,1,6,4,6,6,0.1985,2.1577,1.7766,0
517.774,1,1,2,3,3,5,5,-0.6837,-0.3126,0.4079,0
610.233,1,1,1,2,4,5,6,0.5423,0.219,0.9711,0
389.484,1,1,2,3,4,4,6,2.5915,-0.0606,0.5791,0
671.348,1,1,1,5,1,6,6,-1.7886,2.5665,2.0198,0
434.241,1,1,2,1,3,5,5,0.7333,-0.1317,-0.2281,0
495.177,1,1,2,3,3,6,6,-0.4725,0.1566,0.8655,0
634.604,1,1,1,6,3,6,6,-1.0574,0.7026,1.2108,0
642.621,2,1,2,2,3,4,5,-0.3381,0.0038,-0.0612,0
598.964,2,1,1,5,3,6,6,-0.4421,1.2785,1.6498,0
380.854,2,1,2,1,4,6,6,2.5915,-0.4682,-0.0253,0
555.641,2,1,1,4,4,4,4,0.6642,0.7011,0.6007,0
368.597,2,1,2,1,4,5,6,-0.0373,-0.7183,0.3374,0
383.37,2,1,2,1,3,4,4,-0.4725,-0.6852,0.0086,0
361.291,2,1,1,6,1,5,5,-3.1297,0.4157,0.2369,0
585.716,2,1,1,4,1,6,6,-1.3403,2.2714,1.746,0
642.129,2,1,1,1,4,6,6,2.5915,-0.013,1.1751,0
409.527,2,1,1,6,3,6,6,-0.3381,0.9786,1.4362,0
531.512,2,1,2,3,3,5,5,0.0248,-0.9788,0.0185,0
356.566,2,1,1,1,3,5.824939567,6,-0.7346,2.3615,2.3289,0
379.766,2,1,1,3,3,5,5,-0.5942,-0.358,-0.3764,0
559.506,2,1,2,2,4,5,5,0.6642,0.8552,0.5065,0
510.984,2,1,2,3,4,6,6,0.3171,0.883,1.2978,0
586.133,2,1,1,4,4,5,6,0.1985,1.6471,1.4339,0
566.31,2,1,2,3,3,5,5,-0.3381,-0.5588,-0.5711,0
524.629,2,1,1,5,3,4,6,-0.3381,0.863,1.2078,0
445.161,2,1,2,2,3,5,5,-0.3381,-0.3378,0.0474,0
498.397,2,1,2,2,2,4,5,-0.8427,-0.7914,-0.5532,0
477.828,2,1,2,3,3,4,6,-0.1144,-0.4111,0.1196,0
632.418,2,1,2,4,4,6,6,2.5915,-0.059,0.435,0
478.532,2,1,1,3,4,5,5,-0.0621,0.0973,0.4759,0
445.365,2,2,2,2,4,2,2,0.6642,-1.352,-1.6146,0
484.981,2,1,2,3,3,5,6,0.514,0.0976,0.5959,0
426.781,2,1,2,3,3,6,6,-0.3381,0.3692,1.2123,0
663.684,2,1,2,3,1,6,6,-2.3396,1.1413,1.4754,0
436.726,2,1,2,3,4,2,4,1.398,0.5627,-0.6486,0
347.894,2,1,2,4,1,4,4,-1.3538,0.9311,0.086,0
434.402,2,1,2,1,3,4,5,-0.3581,0.0388,0.7644,0
618.186,2,1,2,5,3,5,5,0.3791,0.4296,-0.2285,0
439.111,2,1,2,1,4,5,5,0.6642,0.1162,-0.199,0
483.445,2,1,2,1,3,5,5,0.0248,0.4113,0.488,0
403.175,2,1,2,4,2,6,6,-0.8828,1.6936,1.4717,0
483.8,1,1,2,3,3,5,5,-0.0099,-0.4511,0.2124,0
414.727,1,1,2,4,2,5,5,-1.1407,1.4096,1.1648,0
480.53,1,1,1,4,2,5,5,-0.5608,1.4794,0.2193,0
456.071,1,1,2,2,4,5,5,1.5043,0.6306,0.6719,0
502.656,1,1,2,4,3,4,5,-0.0221,1.2998,0.6492,0
581.851,1,1,1,5,3,6,6,-0.3381,1.8051,1.4093,0
513.546,1,1,2,3,2,5,6,-1.072,0.9534,1.0757,0
516.173,1,1,2,3,3,5,5,-0.4725,-0.0552,-0.6133,0
339.017,1,1,2,2,2,5,5,-0.7768,-0.0451,-0.6096,0
580.455,1,1,2,3,2,6,6,-1.5735,0.809,1.1466,0
425.115,1,1,2,5,1,6,6,-2.4078,-0.0804,0.8197,0
591.208,1,1,1,5,2,5,5,-0.5917,0.1784,0.2371,0
424.485,1,1,2,2,3,5,5,-0.3381,0.6539,0.5152,0
426.576,1,1.186851444,1.743204531,2.224859482,1.875649788,4.704839893,4.673557144,-0.535684456,-0.543541852,-0.275412715,0
541.209,2,1,2,3,3,4,4,-0.3381,-0.4693,-1.0072,0
458.262,2,1,2,1,4,4,4,0.6087,-0.6982,-0.5954,0
501.539,2,1,2,4,4,4,4,0.9357,-0.1565,-1.1609,0
580.02,1,1,2,3,2,6,6,-0.983,1.1779,1.4062,0
496.566,1,1,2,3,3,4,4,-0.5942,0.6141,-0.1131,0
508.52,1,1,2,5,3,4,4,-0.3381,0.8176,-0.0383,0
517.01,1,1,2,2,4,6,6,2.5915,-0.7352,0.4551,0
490.603,1,1,2,4,3,5,5,0.1674,0.0753,0.3025,0
539.336,2,1,1,3,3,6,6,0.0951,0.8861,0.3484,0
605.495,2,1,1,4,3,6,6,-0.3381,-0.3548,0.6982,0
527.344,2,1,2,5,2,2,2,-0.8628,-0.3529,-0.9788,0
504.659,2,1,1,3,3,6,6,-0.3848,0.5418,1.255,0
591.746,2,1,2,4,2,4,4,-0.5626,0.1827,0.3276,0
583.702,2,1,2,3,2,4,4,-0.7768,-0.6378,-0.9038,0
711.653,2,1,1,6,4,6,6,0.7701,2.2464,1.7575,0
451.105,2,1,2,3,4,4,4,0.6642,0.5885,-0.2258,0
558.711,2,1,1,3,3,6,6,-0.7346,-0.2609,0.7121,0
585.008,2,1,2,4,4,6,6,0.6642,0.0965,0.9881,0
578.437,2,1,1,4,3,6,6,-0.3381,1.0296,1.517,0
450.179,2,1,1,3,4,6,6,2.5915,1.4077,0.4781,0
635.75,2,1,1,5,4,6,6,1.5043,1.2736,1.4826,0
511.781,1,1,2,2,3,6,6,-0.5064,-0.2223,0.8916,0
627.94,1,1,1,3,4,6,6,-0.8544,-0.25,0.7161,0
469.674,1,1,1,5,3,6,6,0.2418,2.9,2.2043,0
459.068,1,1,2,5,3,5,6,-0.3381,0.7026,0.7149,0
411.146,1,1,1,5,2,4,6,-1.3003,0.4658,1.0825,0
621.965,1,1,2,4,3,6,6,-0.3381,0.9231,1.3538,0
501.399,1,1,2,4,4,6,6,-0.4861,0.3075,1.1896,0
644.819,1,1,1,6,3,6,6,-0.6239,2.8271,2.0949,0
477.659,1,1,2,2,3,6,6,-0.5064,0.065,0.6872,0
595.735,1,1,1,6,3,6,6,-0.3381,1.6985,1.7008,0
597.446,1,1,1,5,4,6,6,-0.0621,0.742,1.4113,0
543.491,1,1,1,5,1,6,6,-3.1297,2.6062,1.7864,0
398.923,1,1,1,2,3,6,6,-0.9909,1.124,1.3863,0
669.356,1,1,1,4,3,6,6,-0.6239,0.4668,1.2275,0
571.685,1,1,1,1,2,4,5,-0.9452,-0.4128,0.7431,0
555.897,1,1,1,4,3,6,6,-0.3381,2.1601,1.6638,0
551.296,1,1,2,2,3,4,4,-0.3381,1.0802,0.2855,0
497.321,1,1,2,2,3,5,5,-0.5064,-0.31,0.0163,0
583.743,1,1,2,5,3,6,6,-0.604,0.0946,1.256,0
455.851,1,1,1,3,3,4,6,-1.00E-04,0.4287,0.6627,0
677.881,1,1,1,2,1,5,6,-0.9754,0.0128,0.854,0
418.16,1,1,1,3,1,4,4,-0.5174,0.8061,0.66,0
274.812,1,1,2,3,4,6,6,0.1185,1.8793,1.416,0
601.909,1,1,1,6,3,6,6,-0.3381,2.5121,1.8758,0
601.8,1,1,1,5,4,6,6,0.6087,1.4675,1.4919,0
457.671,2,1,2,1,3,6,6,-0.3381,-0.3805,0.8954,0
524.554,2,1,2,2,3,5,5,-0.3381,0.5184,-0.1959,0
503.953,2,1,1,6,2,5,6,-1.2158,1.2322,1.3228,0
584.383,2,1,2,6,3,6,6,-0.3381,1.2869,1.1982,0
623.414,2,1,2,3,1,4,6,-3.1297,0.6145,0.8891,0
548.34,2,1,1,4,4,6,6,1.5043,2.055,1.8318,0
425.098,2,1,2,4,2,6,6,-0.8202,0.7094,0.8207,0
599.332,2,1,1,5,4,6,6,0.045,0.3932,1.1798,0
518.653,2,1,2,2,3,6,6,0.0248,0.0471,0.9286,0
503.999,2,1,1,6,4,6,6,2.5915,1.0444,0.8612,0
488.774,2,1,1,3,2,6,6,-0.6981,0.36,0.7956,0
513.785,2,1,2,5,3,6,6,0.2067,0.8292,0.8647,0
567.286,2,1,2,3,2,6,6,-0.9958,1.0554,1.3611,0
570.511,2,1,1,2,4,5,5,-0.0621,-0.1126,-0.4277,0
544.204,2,1,2,5,2,0,5,-0.965,-0.3912,0.751,0
604.852,2,1,1,5,4,4,5,0.6642,0.8473,0.4003,0
490.156,2,1,2,5,3,6,6,-0.5753,0.617,1.2827,0
547.166,2,1,2,3,4,6,6,1.5043,0.1286,0.5039,0
445.544,2,1,2,1,3,6,6,-0.5942,-0.3631,0.5919,0
586.447,1,1,2,5,4,5,5,0.6642,0.7647,0.5559,0
541.232,1,1,2,4,2,5,5,-1.0137,0.2511,0.4291,0
469.493,2,1,2,3,3,6,6,0.1076,0.5098,-0.2032,0
527.09,2,1,2,6,4,6,6,2.5915,1.5282,0.1918,0
460.282,2,1,2,4,4,4,4,2.5915,0.1122,-0.6902,0
602.955,1,1,2,3,3,4,6,0.0248,-0.4469,0.9124,0
505.355,1,1,2,3,4,6,6,0.7701,0.1762,0.7694,0
558.418,1,1,2,5,4,6,6,1.5611,-0.2924,0.6385,0
510.488,1,1,2,4,3,6,6,-0.3381,0.7227,1.0736,0
537.916,1,1,2,4,3,6,6,-0.5753,-0.4458,0.4995,0
495.273,1,1,2,3,4,4,5,0.9646,-0.1885,-0.1664,0
482.442,1,1,2,3,3,5,5,-0.3381,0.4711,0.448,0
480.605,2,1,1,5,4,6,6,-0.0621,1.5603,1.3194,0
608.779,1,1,1,5,4,6,6,-0.0621,1.7985,1.8409,0
493.957,1,1,1,3,4,4,4,2.5915,1.1599,0.3768,0
652.606,1,1,1,6,3,6,6,-0.3381,2.52,2.0853,0
547.834,1,1,1,6,2,6,6,-0.8427,2.9907,1.2871,0
564.784,1,1,1,3,2,6,6,-0.5917,1.8642,1.7617,0
739.35,1,1,1,5,3,6,6,-0.3381,1.6968,1.6795,0
563.398,1,1,2,4,3,5,5,-0.7817,0.7236,0.9541,0
441.837,1,1,1,3,3,6,6,-0.5753,1.1746,1.2396,0
525.925,1,1,2,4,3,4,4,-0.3381,1.148,0.0831,0
482.423,1,1,1,4,2,5,5,-0.8828,0.7681,0.5365,0
549.867,1,1,1,5,3,6,6,-0.1985,0.9881,1.543,0
503.436,1,1,2,5,3,6,6,-0.8455,1.3714,1.5186,0
672.652,1,1,1,6,2,5,6,-0.7244,1.1284,1.3673,0
537.82,1,1,2,5,3,6,6,0.514,1.1069,1.4214,0
606.47,1,1,1,3,3,6,6,-0.3381,1.2044,1.4572,0
472.059,1,1,2,3,2,6,6,-0.4348,-0.6178,0.3123,0
548.027,1,1,2,3,2,5,6,-1.0301,-0.1567,-0.0762,0
573.623,1,1,1,4,4,6,6,2.5915,1.6496,1.1456,0
588.233,1,1,1,6,4,6,6,0.6642,2.9907,2.1137,0
676.446,2,1,2,4,3,6,6,-0.5064,1.4188,1.4947,0
604.226,2,1,2,3,4,6,6,1.5043,1.2028,1.4153,0
654.556,2,1,2,4,3,6,6,-0.3381,0.2487,1.23,0
650.258,2,1,2,4,4,5,6,-0.0621,0.5182,1.1637,0
622.661,2,1,1,4,4,6,6,0.236,1.7113,1.2302,0
671.695,2,1,1,5,3,6,6,-0.7104,2.2963,1.7965,0
597.417,2,1,1,3,3,6,6,-0.3381,0.3113,1.0877,0
605.416,2,1,1,4,3,4,6,-0.5064,1.0392,1.3139,0
500.357,2,1,2,3,2,6,6,-0.3919,0.0466,0.3912,0
457.724,2,1,2,1,1,2,2,-1.0222,0.4067,-0.617,0
299.912,2,1,2,2,1,4,4,-1.4513,0.499,1.0437,0
405.492,2,1,1,4,1,6,6,-3.1297,1.5712,1.1787,0
554.957,2,1,1,5,3,4,4,-0.8021,3.4953,1.3797,0
534.884,2,1,2,3,3,4,4,-0.5064,-0.365,-0.2663,0
432.465,2,1,2,4,3,4,6,0.0248,0.4679,0.6286,0
400.925,2,1,2,1,4,4,4,2.5915,-1.0224,-1.1485,0
575.075,2,1,2,4,2,4,4,-0.8427,0.4802,0.4369,0
355.373,2,1.126339289,2,4,3,4,4,-0.7512,1.0038,0.4377,0
628.152,2,1,1,6,1,5,6,-1.7302,0.1781,0.2535,0
592.465,2,1,2,1,4,4,5,0.6124,-0.2385,0.5592,0
442.201,2,1,2,4,3,4,6,-0.5064,0.8535,0.8323,0
499.838,2,1,2,4,3,6,6,-0.3381,0.6303,1.2876,0
505.184,2,1,1,4,4,5,5,2.5915,1.7588,1.3345,0
473.872,2,1,2,3,3,3.585430745,4.147819484,-0.8307,0.0317,-0.7187,0
500.586,1,1,2,3,3,4,4,0.0248,0.333,-0.3404,0
469.368,1,1,2,3,4,6,6,2.5915,1.594,1.3938,0
447.576,1,1,2,3,3,6,6,-0.3381,1.1103,1.1333,0
426.473,1,1,1,4,2,6,6,-1.2158,0.9802,0.8169,0
537.061,1,1,2,3,3,4,4,0.0248,1.3583,0.7596,0
260.875,1,1,1,6,2,5,5,-0.8616,2.3188,0.9759,0
420.798,1,1,2,1,4,5,5,0.7701,-0.222,-0.468,0
334.16,1,1,1,2,3,6,6,-0.0221,-0.1217,0.5566,0
445.221,1,1,2,3,1,4,4,-1.2435,0.8544,0.1405,0
366.307,1,1,1,4,2,6,6,-0.7985,0.7502,0.7324,0
481.852,1,1,2,3,2,2,6,-0.9214,0.5454,1.1737,0
530.83,1,1,2,3,2,5,5,-0.9265,-0.5516,0.2375,0
431.87,1,1,2,2,2,6,6,-1.0235,-0.0698,-0.0121,0
590.303,2,1,2,3,1,6,6,-3.1297,-0.885,-0.3025,0
289.904,2,1,2,2,2,6,6,-1.0894,0.1696,0.8251,0
463.576,1,1,1,5,3,4,4,0.2947,1.3321,0.3574,0
418.691,1,1,2,2,3,5,5,-0.5753,-0.0025,0.5632,0
597.715,2,1,1,3,4,6,6,0.6642,0.6569,0.7188,1
515.942,2,1,1,4,4,5,5,2.5915,1.522,1.0822,1
613.825,2,1,2,3,3,6,6,0.0575,-0.582,0.2015,1
623.724,2,1,2,1,3,4,4,-0.3381,-1.0123,-1.0621,1
427.389,2,1,1,1,3,6,6,-0.1816,-0.3865,0.8312,1
528.236,2,1,1,3,3,6,6,-1.0795,0.4648,1.1234,1
562.974,2,1,2,2,4,4,5,0.3171,0.4563,0.8558,1
462.735,2,1,2,1,4,5,5,2.5915,-0.8026,0.0212,1
565.248,2,1,2,1,3,4,4,0.2067,-0.4138,-0.1396,1
648.083,2,1,2,3,4,6,6,0.5901,0.3624,1.2718,1
436.675,2,1,1,3,3,6,6,-0.0099,0.7556,1.1476,1
576.731,2,1,2,3,3,5,5,-0.0221,-0.6265,-0.5753,1
418.983,2,1,1,3,4,6,6,-0.4538,0.9851,1.3766,1
522.476,2,1,2,1,4,6,6,0.0218,-0.6548,0.5673,1
592.496,2,1,2,3,1,6,6,-1.8849,-0.29,0.0608,1
639.739,2,1,2,1,3,5,5,-0.3381,-0.2456,0.5979,1
651.05,2,1,2,2,3,5,5,-0.9795,-0.1576,0.5062,1
434.238,2,1,2,1,4,4,4,0.1643,-0.6463,0.0229,1
396.986,2,1,2,2,1,5,5,-3.1297,-0.1047,-0.3629,1
666.516,2,1,2,4,3,4,4,-0.3848,0.3009,0.2677,1
554.394,2,1,2,1,4,5,5,1.0594,-1.0499,-0.6482,1
560.63,2,1,2,1,4,4,4,-0.2387,-0.8981,-1.0201,1
478.921,1,1,1,3,3,6,6,-0.9105,0.0824,0.8382,1
615.963,1,1,1,4,4,6,6,0.8589,-0.1593,1.018,1
619.495,1,1,1,6,4,6,6,1.398,0.7289,1.2205,1
576.935,1,1,2,3,4,5,5,1.5043,-1.2989,-0.8224,1
691.894,1,1,1,5,3,6,6,-0.4725,0.4164,0.961,1
644.533,1,1,2,3,4,6,6,0.6642,0.5242,1.1453,1
469.168,1,1,2,1,1,4,6,-1.7993,-1.8729,0.2023,1
521.138,1,1,1,3,4,5,5,2.6127,0.0474,0.5403,1
656.702,1,1,2,4,4,6,6,1.5043,-0.9463,0.4809,1
495.919,1,1,1,4,3,4,5,-1.1653,0.7058,0.9475,1
521.895,1,1,2,3,3,6,6,0.2947,0.6179,1.3037,1
575.469,1,1,1,5,3,6,6,-0.7089,0.2775,1.0546,1
462.021,1,1,2,5,4,5,5,0.4597,1.4066,1.1017,1
501.088,2,1.137446863,1.147240661,1,3,6,6,-0.6607,-1.3383,-0.1385,0
485.269,1,1,1,3,4,4,4,0.1643,0.9201,-0.4759,0
420.351,2,1,2,5,3,4,4,-0.1144,1.3421,-0.1762,0
599.885,2,1,2,2,4,6,6,1.398,-0.0905,0.9193,0
632.597,2,1,2,3,3,6,6,-0.5064,-0.5644,-0.35,0
418.956,2,1,1,3,1,5,5,-1.3945,0.6875,0.8581,0
454.898,2,2,2,5,1,4.827441763,4.884554566,0.0573,-1.0278,-0.168953643,0
513.478,2,1,2,2,3,5,5,-0.3381,-0.9231,-0.6016,0
424.433,1,1,2,4,3,2,6,-0.7346,-1.7467,0.538,0
381.591,1,1,2,1,3,6,6,-1.0795,-0.4592,0.2053,0
383.185,1,1,2,2,2,2,2,-1.2158,0.4641,-0.6979,0
388.787,1,1,1,5,3,4,4,0.0622,2.0968,1.1343,0
497.225,1,0.996430752,1,3,3,6,6,-1.0762,1.8236,1.6228,0
492.139,1,1,2,2,3,5,5,-0.3381,-1.3416,-0.6521,0
530.64,1,1,1,2,2,5,5,-1.3121,1.1346,0.5679,0
499.727,1,2,2,4,3,4,4,-0.3381,-1.2266,-0.6449,0
363.419,1,1,2,1,1,4.55725101,4.708134979,-1.6636,-0.765,-0.513569629,0
681.412,1,1,1,4,4,6,6,0.6642,0.7937,1.017,0
536.397,1,1,1,5,4,6,6,2.5915,2.3734,1.6182,0
526.9,1,1,1,4,3,4,4,-0.1985,1.0951,-0.3496,0
536.882,1,1,1,3,3,6,6,0.2947,-0.8373,0.4589,0
394.331,1,1,2,2,2,4,4,-0.8219,-1.5866,-1.3971,0
466.964,1,1,1,4,9,6,6,4.478813592,-0.0067,0.4955,0
531.212,2,1,1,5,1,6,6,-3.1297,1.2195,1.2768,0
557.557,2,1,2,2,9,4,5,5.429819622,-0.5641,-0.0814,0
324.319,2,1,2,2,4,6,6,-0.1544,-0.2916,0.3495,0
449.741,2,1,1,1,1,6,6,-0.3331,1.9769,1.9271,0
516.518,2,1,1,6,4,5,6,1.5611,1.996,1.5415,0
