"Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","BELONG","HOMEPOS","ESCS","treat"
370.227,2,1,1,2,4,4,4,0.6642,-0.0405,0.4522,0
405.816,1,1,2,6,3,4,6,-0.3381,0.4677,0.9819,0
309.795,1,1,2,3,2,2,6,-0.2953,-0.0363,0.4041,0
347.335,2,1,1,1,9,4,4,5.151322532,-1.2835,-0.3766,0
411.808,2,1,2,1,4,2,4,0.045,-0.4462,0.1585,0
447.554,2,1,1,5,4,6,6,-0.0621,1.143,0.7135,0
405.545,2,1,2,2,3,2,2,-0.4725,-0.827,-1.6903,0
425.365,1,1,2,4,4,6,6,1.5043,0.487,0.6997,0
551.788,2,2,2,3,4,2,2,0.6642,-1.7358,-1.8383,0
325.432,1,1,2,1,4,4,5,2.5915,-0.2447,-0.5775,0
588.024,1,1,1,3,1,6,6,-1.5441,1.2627,1.3774,0
321.516,2,1,1,1,4,6,6,2.5915,1.7218,1.2402,0
385.002,1,1,1,3,2,5,5,-1.0137,0.7045,-0.146,0
440.192,1,1,1,4,3,1,5,-0.3381,1.1099,-0.0591,0
532.897,1,1,1,6,3,6,6,-0.7817,0.414,0.8382,0
436.179,1,1,1,6,1,6,6,-1.4894,0.5467,0.8663,0
526.757,2,1,2,3,3,6,6,-0.3381,0.4336,0.9487,0
608.129,2,1,2,3,4,6,6,0.6642,0.4455,0.8291,0
630.953,1,1,1,3,2,6,6,-0.8427,1.4313,1.2741,0
392.395,2,1,1,4,3,6,6,0.1313,1.5177,1.2232,0
616.869,1,1,2,4,4,6,6,2.5915,0.3814,0.8882,0
520.476,1,1,1,3,4,4,6,0.7934,0.7893,0.9968,0
522.779,1,1,1.056109721,4,4,6,6,0.6642,2.1241,1.5907,0
505.059,1,1,1,3,3,4,4,0.2947,0.6079,-0.0947,0
474.912,2,1,2,4,4,6,6,1.5043,1.3217,0.7792,0
407.217,1,1,1,4,4,6,6,1.5611,1.3063,1.1661,0
471.867,1,1,2,5,4,6,6,0.1643,0.9062,1.1224,0
456.774,2,1,1,4,4,6,6,2.5915,1.5643,0.4551,0
447.969,2,1,2,1,3,0,4,-0.3381,0.0649,-0.2736,0
494.423,1,1,2,3,2,6,6,-0.1461,0.0832,0.9026,0
536.943,2,1,1,6,4,6,6,0.6642,1.3808,1.3175,0
557.84,2,1,2,3,3,6,6,-0.3381,-0.4534,0.7054,0
574.717,2,1,1,3,3,6,6,-0.119,1.8115,1.6824,0
576.708,2,0.898578744,2.137125989,3.388198768,9,4.408532604,4.844352986,3.423738451,0.994316674,0.258006365,0
403.197,2,1,2,1,4,6,6,0.3171,-0.0425,0.5671,0
611.608,2,1,1,6,4,4,4,2.5915,5.2563,1.9442,0
432.991,1,1,2,3,3,5,6,-0.5753,-0.5023,-0.0565,0
514.213,2,1,1,3,4,6,6,0.5423,1.3203,1.2333,0
584.296,1,1,1,5,3,6,6,-0.3381,1.6027,1.6677,0
386.153,2,1,2,2,2,6,6,-0.9928,-0.82,0.364,0
461.297,2,1,2,5,2,6,6,-1.0536,0.1332,0.7143,0
451.645,2,1,1,4,2,6,6,-0.9585,0.4952,0.8474,0
607.602,1,1,2,5,2,6,6,-0.8616,-0.3281,0.5448,0
504.831,1,1,1,4,4,6,6,2.5915,0.8216,1.0087,0
520.239,2,1,1,4,3,5,5,-0.3381,2.688,1.7401,0
642.78,1,1,1,6,3,6,6,-0.5152,1.577,1.5756,0
541.586,1,1,1,5,4,6,6,0.6642,2.2019,1.7226,0
